,loss_train,acc_train,loss_val,acc_val
0,1.537503493309021,0.319,1.406634838104248,0.466
1,1.3699222316741944,0.52,1.337303108215332,0.552
2,1.3445110173225403,0.5505,1.3405949897766114,0.546
3,1.3081010336875916,0.58825,1.274914041519165,0.615
4,1.2726189637184142,0.62625,1.2162600383758544,0.687
5,1.2412769510746002,0.66025,1.19633935546875,0.711
6,1.2322347483634948,0.67025,1.1899657039642333,0.716
7,1.2145491070747376,0.68475,1.2158589611053467,0.6900000000000001
8,1.2154727375507355,0.68575,1.1721213426589965,0.73
9,1.201836041688919,0.7005,1.1719761238098145,0.729
10,1.1939301400184632,0.70725,1.1588418865203858,0.737
11,1.179643526315689,0.72375,1.1537417783737183,0.747
12,1.177796202659607,0.7215,1.168808982849121,0.739
13,1.181156059026718,0.7225,1.152394392967224,0.748
14,1.17267747092247,0.7292500000000001,1.1751849393844604,0.726
15,1.1652684168815612,0.73725,1.1712315807342528,0.73
16,1.148839539051056,0.756,1.136023808479309,0.767
17,1.1541362283229828,0.74525,1.135252501487732,0.77
18,1.1484616432189942,0.7545000000000001,1.1388288011550904,0.763
19,1.138365456342697,0.76275,1.1229591078758239,0.781
20,1.1243232276439667,0.77675,1.1087284297943116,0.788
21,1.1093043911457061,0.797,1.1061330633163453,0.794
22,1.1057714352607726,0.79825,1.0986213903427124,0.804
23,1.1034998793601989,0.8015,1.0927242679595948,0.81
24,1.10725825381279,0.79825,1.0953971014022827,0.808
25,1.1067772467136383,0.79825,1.1033759412765503,0.799
26,1.1029722876548766,0.80125,1.0949077920913697,0.804
27,1.0973941342830658,0.80575,1.0938826942443847,0.81
28,1.0995297698974609,0.8045,1.099627287864685,0.801
29,1.0936556541919709,0.8115,1.0927960896492004,0.808
30,1.0976064734458923,0.8055,1.0891915822029115,0.8160000000000001
31,1.098357052564621,0.806,1.0939272508621216,0.802
32,1.0972676751613617,0.806,1.0904381256103515,0.8130000000000001
33,1.0909256663322449,0.81775,1.0893250436782838,0.8170000000000001
34,1.0936587669849396,0.812,1.0887240581512452,0.8150000000000001
35,1.0937957634925843,0.81125,1.09675044631958,0.81
36,1.0887762999534607,0.81825,1.0924155912399292,0.811
37,1.0881076018810272,0.8175,1.0950335235595703,0.812
38,1.0911852009296417,0.8140000000000001,1.0893266677856446,0.8150000000000001
39,1.0913679769039155,0.81325,1.0919626398086548,0.806
40,1.0887663521766662,0.8150000000000001,1.0847695169448852,0.8210000000000001
41,1.0891806993484496,0.8135,1.0909420356750488,0.8130000000000001
42,1.0877341916561127,0.81725,1.0898685631752014,0.8160000000000001
43,1.087252654314041,0.81525,1.0825264434814452,0.8230000000000001
44,1.089317845582962,0.81475,1.0902761240005494,0.8130000000000001
45,1.0861582775115968,0.82075,1.0833088674545288,0.8240000000000001
46,1.0855227270126342,0.82025,1.0808301601409913,0.8210000000000001
47,1.0893538649082184,0.81475,1.0937125072479248,0.808
48,1.0899004044532776,0.81125,1.08356049823761,0.8220000000000001
49,1.08599724984169,0.8190000000000001,1.0859356126785278,0.8200000000000001
50,1.085552001953125,0.81875,1.0693775053024293,0.835
51,1.088235811471939,0.81525,1.0896312947273255,0.811
52,1.0836392788887024,0.8230000000000001,1.080760338783264,0.8220000000000001
53,1.088248178958893,0.81425,1.0756286821365357,0.833
