,preds_vec,true_vec
0,4,4
1,1,1
2,1,1
3,4,4
4,1,1
5,4,0
6,0,0
7,1,1
8,4,4
9,1,1
10,2,2
11,1,0
12,4,4
13,4,0
14,3,3
15,0,0
16,1,1
17,0,0
18,3,3
19,1,1
20,0,2
21,2,4
22,2,2
23,2,2
24,1,1
25,2,2
26,4,4
27,3,3
28,2,2
29,4,4
30,4,4
31,4,4
32,0,0
33,4,4
34,2,2
35,0,0
36,2,2
37,1,1
38,4,4
39,2,4
40,2,2
41,4,4
42,2,2
43,4,4
44,0,0
45,4,4
46,4,4
47,4,4
48,3,3
49,1,1
50,1,1
51,2,2
52,0,0
53,1,1
54,2,2
55,4,4
56,3,3
57,2,2
58,4,4
59,4,4
60,2,2
61,3,3
62,0,0
63,3,3
64,4,4
65,3,3
66,4,4
67,1,1
68,0,0
69,1,1
70,1,1
71,2,2
72,2,2
73,4,4
74,2,2
75,4,4
76,1,1
77,0,0
78,2,2
79,1,1
80,1,1
81,2,0
82,2,4
83,2,2
84,4,4
85,3,3
86,1,1
87,0,0
88,3,3
89,4,4
90,0,0
91,2,2
92,2,2
93,3,3
94,3,3
95,0,0
96,3,3
97,1,1
98,1,1
99,4,4
100,1,1
101,2,2
102,2,0
103,2,2
104,2,4
105,2,2
106,2,2
107,1,1
108,4,4
109,4,4
110,0,0
111,1,1
112,2,2
113,0,0
114,1,1
115,3,3
116,0,0
117,1,1
118,3,3
119,3,3
120,2,2
121,0,1
122,2,4
123,1,1
124,2,2
125,2,2
126,3,3
127,3,3
128,0,0
129,2,2
130,1,1
131,4,4
132,0,0
133,2,2
134,4,4
135,1,1
136,3,3
137,2,2
138,1,1
139,4,4
140,3,3
141,1,1
142,0,0
143,0,0
144,1,1
145,0,0
146,0,0
147,0,0
148,1,1
149,2,2
150,1,0
151,3,3
152,3,3
153,4,4
154,4,4
155,1,1
156,1,1
157,2,2
158,0,0
159,3,3
160,1,2
161,0,0
162,0,0
163,2,2
164,2,2
165,0,0
166,1,1
167,1,1
168,4,4
169,1,1
170,2,2
171,2,2
172,1,1
173,3,3
174,1,1
175,1,1
176,4,4
177,2,2
178,4,4
179,0,0
180,3,3
181,3,3
182,2,2
183,3,3
184,2,2
185,3,3
186,4,4
187,3,3
188,2,2
189,1,1
190,1,1
191,1,1
192,1,1
193,2,2
194,2,2
195,2,2
196,0,0
197,2,4
198,3,3
199,4,4
200,3,3
201,2,2
202,1,1
203,4,0
204,4,4
205,2,2
206,1,1
207,1,1
208,3,3
209,2,2
210,2,2
211,3,3
212,3,3
213,4,4
214,0,0
215,1,1
216,4,4
217,1,1
218,0,0
219,3,3
220,3,3
221,4,4
222,3,3
223,1,1
224,4,4
225,3,3
226,2,2
227,3,3
228,0,0
229,4,4
230,4,0
231,2,2
232,0,2
233,4,4
234,4,4
235,2,2
236,3,3
237,3,3
238,3,3
239,1,1
240,0,0
241,4,4
242,2,2
243,2,2
244,1,1
245,4,4
246,2,2
247,2,2
248,2,2
249,2,2
250,3,3
251,0,0
252,0,0
253,3,3
254,2,2
255,4,4
256,2,4
257,0,0
258,3,3
259,1,3
260,3,3
261,0,0
262,1,1
263,1,1
264,2,2
265,1,1
266,3,3
267,1,1
268,1,1
269,0,0
270,3,3
271,1,1
272,3,3
273,1,1
274,0,0
275,1,1
276,4,4
277,4,4
