,preds_vec,true_vec
0,4,4
1,4,4
2,0,0
3,2,2
4,3,3
5,0,0
6,3,3
7,1,1
8,2,2
9,2,2
10,4,4
11,0,0
12,1,1
13,1,1
14,1,1
15,3,3
16,3,3
17,4,4
18,1,1
19,2,2
20,2,2
21,1,1
22,4,4
23,0,0
24,0,0
25,1,1
26,3,3
27,4,4
28,1,1
29,1,1
30,4,4
31,3,3
32,2,2
33,3,3
34,2,2
35,3,3
36,2,2
37,0,0
38,3,3
39,4,4
40,4,4
41,3,3
42,1,1
43,2,2
44,0,0
45,1,1
46,3,3
47,3,3
48,2,2
49,3,3
50,4,4
51,4,4
52,1,1
53,0,0
54,0,0
55,3,3
56,2,4
57,0,0
58,3,3
59,3,3
60,1,1
61,3,3
62,4,4
63,3,3
64,1,1
65,4,4
66,3,3
67,3,3
68,4,4
69,0,0
70,4,4
71,0,0
72,1,1
73,1,1
74,1,1
75,0,0
76,0,0
77,4,0
78,1,1
79,1,1
80,2,2
81,1,1
82,3,3
83,3,3
84,3,3
85,0,0
86,3,3
87,1,1
88,1,3
89,3,3
90,3,3
91,3,0
92,2,2
93,3,3
94,2,2
95,4,4
96,0,0
97,4,4
98,0,0
99,0,0
100,0,0
101,4,4
102,2,2
103,0,0
104,3,3
105,3,3
106,4,4
107,4,4
108,1,1
109,0,2
110,1,1
111,1,1
112,1,1
113,2,2
114,2,2
115,3,3
116,1,1
117,3,3
118,2,4
119,2,2
120,0,0
121,4,4
122,3,3
123,4,4
124,3,3
125,2,2
126,1,1
127,2,2
128,0,0
129,2,2
130,0,0
131,3,3
132,0,0
133,2,2
134,2,2
135,3,3
136,2,2
137,4,4
138,3,3
139,4,4
140,4,0
141,1,1
142,4,4
143,3,3
144,2,2
145,4,4
146,4,4
147,3,3
148,1,1
149,2,2
150,0,0
151,3,3
152,3,3
153,1,1
154,0,0
155,1,1
156,1,1
157,2,2
158,2,2
159,2,4
160,1,1
161,3,3
162,4,4
163,1,1
164,4,4
165,1,1
166,1,1
167,2,2
168,0,0
169,4,4
170,0,0
171,2,2
172,2,2
173,2,2
174,3,3
175,0,0
176,1,1
177,3,3
178,2,2
179,4,4
180,0,0
181,2,2
182,4,4
183,0,0
184,3,3
185,4,4
186,4,4
187,4,4
188,0,0
189,4,4
190,1,1
191,4,4
192,1,1
193,0,0
194,4,4
195,0,0
196,4,4
197,2,2
198,4,4
199,3,3
200,1,1
201,1,1
202,0,0
203,0,0
204,4,4
205,2,2
206,4,4
207,4,4
208,3,3
209,2,0
210,2,0
211,4,4
212,1,1
213,1,1
214,3,3
215,3,3
216,2,2
217,1,1
218,3,3
219,3,3
220,0,0
221,4,4
222,4,4
223,1,1
224,0,0
225,1,1
226,0,0
227,4,4
228,1,1
229,1,1
230,2,2
231,4,4
232,1,1
233,2,2
234,3,3
235,3,3
236,2,2
237,2,2
238,3,3
239,3,3
240,1,1
241,4,0
242,2,2
243,3,3
244,2,0
245,3,3
246,4,4
247,1,1
248,2,2
249,1,1
250,1,3
251,2,2
252,3,3
253,2,2
254,3,3
255,2,4
256,3,3
257,0,0
258,1,1
259,2,2
260,2,2
261,0,0
262,0,0
263,2,4
264,2,0
265,1,1
266,1,1
267,1,1
268,1,1
269,2,0
270,3,3
271,4,4
272,2,2
273,4,4
274,1,1
275,3,3
276,3,3
277,4,4
278,1,1
279,3,3
280,2,2
281,3,3
282,2,0
283,2,4
284,4,1
285,3,3
286,1,0
287,3,3
288,4,4
289,3,3
290,2,4
291,4,4
292,4,4
293,1,1
294,2,2
295,4,4
296,3,3
297,3,3
298,2,2
299,2,2
300,3,3
301,2,0
302,4,4
303,4,4
304,3,3
305,3,3
306,3,3
307,2,2
308,2,2
309,2,2
310,1,1
311,4,4
312,1,1
313,2,4
314,0,0
315,1,1
316,2,2
317,1,1
318,3,3
319,2,2
320,2,4
321,2,0
322,3,3
323,2,2
324,1,3
325,2,2
326,2,2
327,3,3
328,1,1
329,1,1
330,3,3
331,3,3
332,4,4
333,0,0
334,3,3
335,2,2
336,0,0
337,2,0
338,2,2
339,1,3
340,2,2
341,2,0
342,0,0
343,0,0
344,1,1
345,4,4
346,4,4
347,0,0
348,4,2
349,4,4
350,3,3
351,2,2
352,4,4
353,1,1
354,4,4
355,1,1
356,2,0
357,0,0
358,0,0
359,1,1
360,3,3
361,4,4
362,2,2
363,1,1
364,4,4
365,4,4
366,2,2
367,2,2
368,2,2
369,2,2
370,3,3
371,1,1
372,1,1
373,1,1
374,3,3
375,3,3
376,1,1
377,2,2
378,0,0
379,4,4
380,0,0
381,0,2
382,3,3
383,1,1
384,1,1
385,1,1
386,1,1
387,2,2
388,2,2
389,4,4
390,3,3
391,4,4
392,0,0
393,2,2
394,2,2
395,1,1
396,0,0
397,1,1
398,4,4
399,4,4
400,0,2
401,3,3
402,2,2
403,4,4
404,0,0
405,3,3
406,1,1
407,1,1
408,3,3
409,0,0
410,4,4
411,0,0
412,1,1
413,4,4
414,1,1
415,1,1
416,1,1
417,1,1
418,4,4
419,1,1
420,2,4
421,1,0
422,2,4
423,1,1
424,4,4
425,1,3
426,1,1
427,2,2
428,3,3
429,4,4
430,1,1
431,0,0
432,1,1
433,2,2
434,4,4
435,3,3
436,4,4
437,3,3
438,2,2
439,2,2
440,3,3
441,4,4
442,0,0
443,2,2
444,1,1
445,3,3
446,2,2
447,1,1
448,3,3
449,4,4
450,0,0
451,3,3
452,2,0
453,1,1
454,0,0
455,2,2
456,1,1
457,3,3
458,0,0
459,2,2
460,2,2
461,2,2
462,1,1
463,0,0
464,1,1
465,4,4
466,1,1
467,1,1
468,2,2
469,2,2
470,3,3
471,1,1
472,2,2
473,0,0
474,0,0
475,1,1
476,2,2
477,4,4
478,3,3
479,4,4
480,4,1
481,4,4
482,2,4
483,2,2
484,2,4
485,0,0
486,2,2
487,4,4
488,4,4
489,3,3
490,3,3
491,4,4
492,4,4
493,2,4
494,1,1
495,1,1
496,0,0
497,3,3
498,3,3
499,4,4
500,1,1
501,4,4
502,1,1
503,2,0
504,2,2
505,2,2
506,3,3
507,2,2
508,0,0
509,0,0
510,4,4
511,1,1
512,1,1
513,3,3
514,1,1
515,2,2
516,2,2
517,3,3
518,4,4
519,3,3
520,1,1
521,0,0
522,2,0
523,3,3
524,0,0
525,3,3
526,3,3
527,2,2
528,0,0
529,3,3
530,0,0
531,2,2
532,2,2
533,4,4
534,2,2
535,3,3
536,2,0
537,3,3
538,2,4
539,4,4
540,4,4
541,0,0
542,0,0
543,1,1
544,4,4
545,2,2
546,0,0
547,1,3
548,3,3
549,3,3
550,1,3
551,0,0
552,0,0
553,0,0
554,3,3
555,0,0
556,0,0
557,2,2
558,2,2
559,2,2
560,2,2
561,4,4
562,1,1
563,1,4
564,4,4
565,2,2
566,1,1
567,3,3
568,4,4
569,3,3
570,0,0
571,0,0
572,4,4
573,3,3
574,0,0
575,0,0
576,0,0
577,4,4
578,0,0
579,2,2
580,3,3
581,4,4
582,3,3
583,1,1
584,4,4
585,2,2
