,preds_vec,true_vec
0,1,1
1,2,2
2,1,4
3,3,3
4,4,4
5,1,1
6,2,0
7,4,4
8,4,4
9,0,0
10,4,4
11,1,1
12,4,4
13,3,3
14,0,0
15,2,2
16,3,3
17,0,0
18,2,2
19,3,3
20,0,0
21,4,4
22,1,1
23,2,2
24,1,1
25,0,0
26,1,1
27,4,0
28,1,1
29,2,2
30,2,2
31,1,1
32,4,4
33,1,1
34,1,1
35,3,3
36,4,4
37,4,2
38,1,1
39,2,2
40,0,0
41,3,3
42,2,2
43,4,4
44,3,3
45,1,1
46,3,3
47,4,4
48,0,0
49,0,0
50,4,2
51,3,3
52,0,0
53,4,4
54,2,2
55,3,3
56,4,4
57,1,1
58,1,1
59,1,1
60,4,2
61,4,4
62,3,3
63,2,2
64,3,3
65,4,4
66,1,1
67,4,4
68,4,4
69,0,2
70,4,4
71,1,1
72,1,1
73,2,2
74,4,4
75,2,2
76,1,1
77,1,1
78,1,1
79,1,1
80,2,2
81,3,3
82,1,1
83,0,0
84,2,2
85,0,0
86,2,2
87,1,1
88,1,1
89,3,1
90,3,3
91,2,2
92,1,1
93,0,0
94,1,0
95,3,3
96,4,2
97,2,2
98,3,3
99,4,2
100,3,3
101,4,4
102,3,3
103,1,1
104,1,1
105,1,1
106,3,3
107,2,2
108,2,2
109,0,0
110,3,3
111,1,1
112,2,2
113,3,3
114,0,0
115,3,3
116,4,4
117,3,3
118,0,0
119,4,4
120,4,2
121,4,4
122,4,4
123,2,2
124,1,1
125,4,4
126,4,4
127,0,0
128,4,4
129,2,2
130,1,1
131,1,3
132,4,4
133,1,1
134,4,4
135,2,2
136,0,0
137,0,0
138,3,3
139,1,0
140,4,2
141,4,4
142,2,2
143,2,2
144,3,3
145,1,1
146,3,3
147,1,0
148,3,3
149,1,1
150,0,0
151,1,1
152,3,3
153,1,1
154,3,3
155,1,1
156,0,0
157,3,3
158,3,3
159,2,2
160,4,4
161,3,3
162,3,3
163,3,3
164,3,3
165,2,2
166,3,3
167,2,2
168,4,4
169,3,3
170,1,1
171,0,0
172,2,4
173,4,2
174,1,1
175,1,1
176,4,4
177,2,2
178,2,2
179,1,1
180,2,2
181,0,0
182,4,4
183,2,2
184,2,2
185,0,0
186,0,0
187,1,1
188,2,2
189,1,1
190,2,4
191,4,4
192,0,0
193,1,1
194,0,0
195,2,2
196,0,0
197,3,3
198,4,2
199,3,3
200,4,4
201,2,2
202,3,3
203,4,4
204,3,3
205,4,4
206,3,3
207,1,1
208,0,0
209,0,0
210,4,4
211,1,1
212,4,4
213,2,4
214,3,3
215,0,0
216,4,4
217,3,3
218,0,0
219,0,0
220,2,2
221,2,2
222,3,3
223,4,4
224,4,4
225,3,3
226,0,0
227,3,3
228,1,3
229,3,3
230,2,2
231,1,1
232,2,4
233,3,3
234,1,1
235,2,2
236,2,2
237,4,4
238,1,1
239,1,1
240,2,2
241,2,2
242,4,4
243,1,1
244,1,1
245,1,1
246,1,0
247,2,2
248,2,4
249,4,4
250,4,4
251,1,1
252,2,2
253,1,1
254,3,3
255,4,4
256,3,3
257,4,4
258,1,1
259,2,2
260,2,2
261,0,0
262,4,4
263,3,3
264,0,0
265,4,0
266,1,1
267,0,0
268,1,1
269,3,3
270,0,4
271,4,4
272,1,4
273,1,1
274,3,3
275,1,1
276,0,0
277,0,0
278,3,3
279,4,4
280,4,4
281,3,3
282,2,2
283,3,3
284,3,4
285,2,2
286,3,3
287,1,1
288,2,2
289,2,2
290,2,2
291,2,2
292,2,2
293,0,0
294,0,0
295,2,2
296,4,4
297,3,3
298,1,1
299,2,2
300,2,2
301,4,0
302,4,2
303,3,3
304,0,0
305,3,3
306,1,1
307,4,4
308,3,3
309,0,0
310,2,2
311,0,0
312,0,0
313,2,2
314,3,3
315,2,2
316,2,2
317,3,3
318,4,4
