,preds_vec,true_vec
0,1,1
1,3,3
2,2,2
3,2,2
4,0,0
5,1,1
6,3,3
7,0,0
8,1,1
9,1,1
10,2,2
11,4,4
12,2,2
13,0,0
14,0,0
15,0,0
16,4,4
17,4,4
18,0,0
19,0,0
20,1,1
21,2,0
22,0,0
23,3,3
24,4,4
25,2,0
26,3,3
27,3,3
28,1,0
29,4,4
30,1,1
31,2,2
32,4,4
33,3,3
34,3,3
35,3,3
36,1,1
37,4,4
38,2,2
39,0,0
40,2,2
41,2,2
42,3,3
43,1,1
44,1,0
45,3,3
46,0,0
47,0,4
48,0,0
49,2,2
50,1,3
51,2,2
52,4,4
53,2,2
54,0,0
55,4,4
56,1,1
57,4,4
58,3,3
59,3,3
60,0,0
61,0,0
62,0,0
63,2,2
64,4,4
65,3,3
66,1,1
67,4,4
68,2,4
69,1,1
70,4,4
71,1,1
72,0,0
73,3,3
74,4,4
75,2,2
76,3,3
77,1,1
78,0,0
79,2,2
80,3,3
81,0,0
82,0,0
83,1,3
84,0,0
85,0,2
86,3,3
87,3,3
88,1,1
89,0,0
90,1,1
91,0,0
92,3,3
93,0,0
94,3,3
95,2,0
96,4,4
97,2,2
98,0,0
99,4,4
100,0,0
101,2,2
102,0,0
103,2,2
104,1,4
105,4,4
106,0,0
107,0,0
108,3,3
109,0,0
110,1,1
111,0,0
112,1,1
113,4,4
114,1,1
115,1,1
116,4,4
117,4,4
118,4,4
119,2,2
120,2,2
121,3,3
122,0,0
123,3,3
124,3,3
125,0,0
126,3,3
127,4,4
128,4,4
129,0,0
130,1,3
131,2,2
132,4,4
133,3,3
134,1,1
135,4,4
136,2,2
137,2,2
138,3,3
139,0,2
140,2,0
141,2,2
142,0,0
143,2,2
144,2,2
145,1,1
146,2,2
147,1,1
148,1,1
149,0,0
150,4,4
151,2,2
152,2,0
153,1,1
154,3,3
155,2,0
156,4,4
157,2,2
158,1,1
159,1,1
160,3,3
161,4,0
162,4,4
163,1,1
164,3,3
165,1,1
166,1,1
167,1,3
168,0,0
169,0,0
170,3,3
171,2,2
172,4,4
173,2,2
174,1,1
175,1,1
176,2,2
177,3,3
178,3,3
179,1,1
180,1,1
181,2,4
182,2,2
183,0,0
184,0,0
185,4,4
186,4,4
187,3,3
188,1,1
189,2,4
190,4,4
191,1,1
192,1,1
193,0,0
194,1,1
195,2,0
196,4,4
197,3,3
198,1,1
199,2,0
200,2,2
201,4,4
202,1,1
203,2,4
204,2,2
205,2,2
206,0,0
207,2,2
208,1,1
209,2,2
210,1,1
211,1,3
212,3,3
213,4,4
214,1,1
215,3,3
216,2,2
217,0,0
218,3,3
219,4,4
220,4,4
221,0,0
222,3,3
223,0,0
224,0,0
225,4,4
226,0,0
227,3,3
228,0,0
229,1,1
230,0,2
231,1,1
232,1,1
233,2,4
234,1,1
235,2,0
236,1,1
237,1,0
238,2,2
239,2,2
240,1,1
241,1,1
242,1,1
243,0,0
244,2,0
245,3,3
246,4,4
247,1,1
248,4,4
249,1,1
250,3,3
251,1,1
252,0,0
253,2,2
254,3,3
255,2,2
256,2,2
257,0,0
258,4,4
259,4,4
260,1,1
261,0,0
262,0,0
263,1,1
264,0,0
265,1,1
266,1,4
267,3,3
268,0,0
269,1,1
270,2,2
271,4,4
272,3,3
273,3,3
274,0,0
275,2,2
276,0,0
277,3,3
278,4,4
279,4,4
280,2,2
281,4,4
282,3,3
283,1,3
284,2,2
285,1,1
286,0,0
287,3,3
288,1,1
289,1,1
290,1,3
291,3,3
292,4,4
293,0,0
294,1,1
295,3,3
296,3,3
297,4,4
298,3,3
299,3,3
300,4,4
301,2,4
302,3,3
303,3,3
304,0,0
305,3,3
306,2,2
307,2,2
308,3,3
309,2,0
310,4,0
311,3,3
312,0,0
313,2,4
314,0,0
315,1,1
316,3,3
317,3,3
318,1,1
319,2,2
320,0,0
321,2,0
322,1,3
323,1,3
324,3,3
325,3,3
326,4,4
327,0,0
328,2,2
329,3,3
330,4,4
331,1,1
332,3,3
333,3,3
334,1,1
335,2,4
336,4,4
337,0,0
338,2,2
339,1,1
340,3,3
341,0,0
342,3,3
343,3,1
344,3,3
345,2,2
346,2,2
347,0,0
348,1,1
349,3,3
350,3,3
351,2,2
352,1,1
353,1,0
354,0,0
355,3,3
356,2,2
357,2,2
358,1,1
359,3,3
360,1,1
361,2,2
362,3,3
363,0,0
364,0,0
365,3,3
366,2,2
367,1,1
368,4,4
369,3,3
370,2,2
371,1,1
372,2,0
373,1,1
374,4,4
375,0,0
376,4,4
377,0,0
378,2,4
379,1,1
380,1,1
381,2,2
382,1,1
383,4,4
384,2,2
385,1,1
386,1,0
387,0,0
388,2,2
389,2,2
390,0,0
391,1,1
392,0,0
393,2,2
394,4,4
395,0,0
396,4,4
397,2,2
398,4,4
399,3,3
400,1,1
401,2,2
402,1,1
403,1,1
404,2,2
405,4,4
406,1,1
407,3,3
408,1,1
409,2,2
410,2,2
411,4,4
412,0,0
413,1,1
414,4,4
415,2,0
416,0,0
417,2,2
418,4,4
419,1,1
420,0,0
421,0,0
422,0,0
423,1,1
424,4,4
425,2,2
426,2,2
427,0,0
428,2,2
429,4,4
430,2,2
431,0,0
432,3,3
433,4,4
434,3,3
435,4,4
436,3,3
437,0,0
438,4,0
439,3,3
440,3,3
441,2,2
442,2,2
443,0,0
444,1,1
445,0,0
446,4,4
447,0,0
448,2,2
449,3,3
450,1,1
451,4,4
452,2,2
453,1,0
454,1,1
455,4,4
456,4,4
457,1,1
458,4,4
459,1,1
460,4,4
461,0,0
462,1,1
463,4,4
464,1,1
465,1,1
466,3,3
467,2,2
468,2,2
469,0,0
470,4,4
471,1,1
472,1,1
473,2,0
474,1,0
475,4,4
476,4,4
477,3,3
478,2,2
479,2,2
480,3,3
481,1,1
482,0,0
483,0,0
484,4,4
485,4,4
486,2,2
487,1,1
488,3,3
489,0,0
490,0,0
491,3,3
492,3,3
493,4,4
494,1,1
495,2,2
496,2,2
497,1,1
498,3,3
499,2,2
500,1,1
501,2,0
502,4,4
503,1,1
504,0,0
505,3,3
506,2,2
507,0,0
508,2,2
509,0,2
510,3,3
511,2,4
512,3,3
513,3,3
514,0,0
515,2,2
516,4,4
517,0,0
518,4,4
519,2,2
520,3,3
521,3,3
522,2,2
523,4,0
524,2,2
525,0,0
526,3,3
527,2,2
528,0,0
529,1,1
530,0,0
531,2,2
532,2,2
533,2,2
534,0,0
535,2,2
536,2,2
537,1,1
538,0,0
539,4,4
540,4,4
541,4,4
542,3,3
543,3,3
544,2,2
545,4,4
546,3,3
547,1,1
548,4,4
549,3,3
550,4,4
551,2,2
552,4,1
553,2,2
554,0,0
555,2,2
556,2,2
557,2,2
558,2,2
559,2,2
560,1,1
561,1,1
562,1,1
563,0,0
564,3,3
565,4,4
566,4,4
567,2,2
568,1,1
569,0,0
570,2,0
571,1,1
572,0,0
573,1,4
574,0,0
575,1,1
576,2,2
577,2,1
578,4,4
579,1,3
580,3,3
581,2,2
582,3,3
583,1,1
584,1,1
585,2,4
586,2,2
587,0,0
588,2,2
589,3,3
590,4,4
591,2,2
592,3,3
593,1,3
594,1,1
595,3,3
596,1,3
597,0,0
598,2,2
599,1,1
600,2,2
601,1,1
602,2,2
603,2,2
604,3,3
605,4,4
606,4,4
607,4,4
608,1,1
609,2,0
610,3,3
611,3,3
612,1,1
613,2,2
614,0,0
615,3,3
616,1,1
617,3,3
618,3,3
619,2,2
620,0,0
621,3,3
622,0,0
623,3,3
624,2,2
625,3,3
626,2,2
627,4,4
628,3,3
629,1,1
630,2,2
631,3,3
632,1,1
633,1,1
634,1,1
635,2,4
636,1,1
637,2,2
638,3,3
639,1,1
640,3,3
641,1,1
642,4,4
643,0,0
644,4,4
645,1,1
646,2,0
647,0,0
648,1,1
649,0,0
650,3,3
651,0,0
652,4,4
653,4,4
654,4,4
655,2,2
656,2,2
657,1,1
658,3,3
659,3,3
660,4,4
661,2,2
662,4,4
663,4,4
664,3,0
665,4,4
666,4,4
667,4,1
668,4,4
669,3,3
670,4,4
671,3,3
672,1,4
673,2,4
674,0,0
675,4,4
676,1,1
677,4,4
678,1,1
679,1,1
680,3,3
681,0,0
682,3,3
683,2,2
684,2,2
685,4,4
686,2,2
687,2,2
688,1,1
689,4,4
690,4,4
691,3,3
692,0,0
693,3,3
694,1,1
695,4,4
696,4,4
697,3,3
698,1,1
699,2,2
700,0,0
701,3,3
702,4,4
703,2,2
704,0,0
705,3,3
706,2,2
707,4,4
708,3,3
709,1,1
710,4,4
711,0,0
712,3,3
713,3,3
714,4,4
715,4,4
716,2,2
717,4,4
718,1,1
719,1,1
720,4,4
721,3,3
722,2,2
723,0,0
724,3,3
725,3,3
726,0,0
727,3,3
728,2,2
729,3,3
730,3,3
731,3,3
732,3,3
733,2,2
734,2,2
735,2,2
736,0,0
737,4,4
738,4,0
739,4,4
740,4,4
741,3,3
742,0,0
743,4,4
744,4,4
745,0,0
746,4,4
747,3,3
748,1,1
749,3,3
750,1,1
751,4,4
752,0,0
753,4,4
754,3,3
755,4,4
756,2,2
757,4,4
758,3,3
759,1,1
760,1,1
761,2,2
762,2,4
763,2,2
764,1,1
765,3,3
766,0,0
767,0,0
768,3,3
769,2,0
770,1,1
771,3,3
772,3,3
773,1,1
774,4,4
775,2,2
776,2,2
777,2,2
778,1,1
779,2,2
