,preds_vec,true_vec
0,2,2
1,0,0
2,2,2
3,3,3
4,0,0
5,2,2
6,2,2
7,2,2
8,1,1
9,1,1
10,3,3
11,2,2
12,1,1
13,2,2
14,2,2
15,2,2
16,1,1
17,3,3
18,2,4
19,0,0
20,4,4
21,3,3
22,4,4
23,1,1
24,3,3
25,1,1
26,1,1
27,1,1
28,3,3
29,3,3
30,1,1
31,2,2
32,1,1
33,2,2
34,3,3
35,4,4
36,0,0
37,0,0
38,3,3
39,3,3
40,3,3
41,3,3
42,1,1
43,2,2
44,4,0
45,0,0
46,3,3
47,4,4
48,4,4
49,2,2
50,3,3
51,1,1
52,1,1
53,4,4
54,1,1
55,0,0
56,1,1
57,4,4
58,1,1
59,0,0
60,4,4
61,0,0
62,1,1
63,2,2
64,0,0
65,3,3
66,1,1
67,4,4
68,4,4
69,3,3
70,3,3
71,3,3
72,0,0
73,4,4
74,2,2
75,0,0
76,2,2
77,3,3
78,4,4
79,1,1
80,4,4
81,1,1
82,3,3
83,4,0
84,2,0
85,0,0
86,1,1
87,4,4
88,0,0
89,2,2
90,0,0
91,3,3
92,0,0
93,3,3
94,3,3
95,3,3
96,2,1
97,0,0
98,2,2
99,1,1
100,3,3
101,4,4
102,0,0
103,2,2
104,2,2
105,4,4
106,4,4
107,4,4
108,4,4
109,4,4
110,1,1
111,4,4
112,1,1
113,3,3
114,4,4
115,0,0
116,0,0
117,3,3
118,2,2
119,1,1
120,3,3
121,2,2
122,1,1
123,3,3
124,3,3
125,2,2
126,4,4
127,3,3
128,0,0
129,1,1
130,1,1
131,1,1
132,1,1
133,4,4
134,1,1
135,3,3
136,0,0
137,2,2
138,4,4
139,4,4
140,4,4
141,2,2
142,1,1
143,0,0
144,4,4
145,3,3
146,0,0
147,2,2
148,3,3
149,1,1
150,3,3
151,2,2
152,0,0
153,2,2
154,1,1
155,1,1
156,3,3
157,1,1
158,2,2
159,4,0
160,2,2
161,2,2
162,1,1
163,4,4
164,1,0
165,0,0
166,2,2
167,3,3
168,3,3
169,0,0
170,1,1
171,4,4
172,2,2
173,1,1
174,0,0
175,2,2
176,2,2
177,4,4
178,2,2
179,1,1
180,4,4
181,1,1
182,4,4
183,2,2
184,3,3
185,0,0
186,0,0
187,1,0
188,1,1
189,4,4
190,1,1
191,4,4
192,2,4
193,3,3
194,1,1
195,4,4
196,4,4
197,3,3
198,1,1
199,3,3
200,0,0
201,0,0
202,3,3
203,2,0
204,3,3
205,1,1
206,2,2
207,1,1
208,2,2
209,0,0
210,2,2
211,3,3
212,2,2
213,2,2
214,1,1
215,3,3
216,4,4
217,3,3
218,4,4
219,0,0
220,3,3
221,2,2
222,4,4
223,4,4
224,2,2
225,4,4
226,1,1
227,2,2
228,3,3
229,0,0
230,4,4
231,2,4
232,4,4
233,1,1
234,1,1
235,2,2
236,3,3
237,1,1
238,4,4
239,2,2
240,1,3
241,1,1
242,1,1
243,3,3
244,1,1
245,3,3
246,2,2
247,1,3
248,2,2
249,1,1
250,2,2
251,1,1
252,0,2
253,2,4
254,0,0
255,1,1
256,4,4
257,1,1
258,0,0
259,3,3
260,1,1
261,3,3
262,3,3
263,0,0
264,0,0
265,4,4
266,2,2
267,4,4
268,1,1
269,1,1
270,2,2
271,4,4
272,1,1
273,4,4
274,1,1
275,3,3
276,1,1
277,1,1
278,0,0
279,1,4
280,3,3
281,2,2
282,1,1
283,1,1
284,1,1
285,3,3
286,1,1
287,1,1
288,0,0
289,1,1
290,0,0
291,0,0
292,0,0
293,4,4
294,1,1
295,3,3
296,4,4
297,4,4
298,4,0
299,1,1
300,4,4
301,3,3
302,3,3
303,2,2
304,2,0
305,1,1
306,2,2
307,0,2
308,4,2
309,1,1
310,1,1
311,3,3
312,4,4
313,0,0
314,4,4
315,0,0
316,0,0
317,3,3
318,0,0
319,3,3
320,1,1
321,2,2
322,4,4
323,0,0
324,1,3
325,2,2
326,1,1
327,2,2
328,0,0
329,1,1
330,3,3
331,2,2
332,2,2
333,0,0
334,0,0
335,4,4
336,0,0
337,2,2
338,3,3
339,4,0
340,4,4
341,2,2
342,1,1
343,2,4
344,3,3
345,0,0
346,4,4
347,1,1
348,3,3
349,4,4
350,3,3
351,3,3
352,0,0
353,2,2
354,2,2
355,0,0
356,2,2
357,0,0
358,4,0
359,3,3
360,0,2
361,2,2
362,4,4
363,2,2
364,1,1
365,4,4
366,4,4
367,0,0
368,2,0
369,1,1
370,3,3
371,4,2
372,2,2
373,0,0
374,2,2
375,2,2
376,2,2
377,2,2
378,0,0
379,3,3
380,1,1
381,4,4
382,2,2
383,1,1
384,3,3
385,2,2
386,2,2
387,0,0
388,0,0
389,2,2
390,4,1
391,0,0
392,3,3
