,loss_train,acc_train,loss_val,acc_val
0,1.59086887550354,0.25325000000000003,1.5655919237136842,0.295
1,1.5228910841941834,0.34525,1.4156381301879883,0.46900000000000003
2,1.4216676621437072,0.45925,1.3960331192016602,0.507
3,1.3624248213768004,0.521,1.3518250923156738,0.524
4,1.3369640884399414,0.5495,1.3348118839263916,0.553
5,1.3029247102737427,0.593,1.2710909614562989,0.622
6,1.285877440929413,0.61375,1.2639721870422362,0.631
7,1.2957740473747252,0.59975,1.261642647743225,0.633
8,1.237261724948883,0.6587500000000001,1.2104706621170045,0.682
9,1.2377007784843446,0.661,1.216081223487854,0.6880000000000001
10,1.205312354326248,0.69375,1.1668905448913574,0.741
11,1.1945484924316405,0.71,1.145682816505432,0.756
12,1.1916814100742341,0.709,1.1762845630645753,0.724
13,1.1760269577503204,0.72475,1.2168218460083007,0.684
14,1.1859424035549164,0.71375,1.2012625026702881,0.704
15,1.1620759234428406,0.742,1.1717604322433472,0.725
16,1.1596560981273651,0.74075,1.182242039680481,0.714
17,1.1618777058124543,0.741,1.1479631185531616,0.75
18,1.1519035384654999,0.74875,1.1694690790176392,0.729
19,1.1457741515636444,0.756,1.1081300592422485,0.791
20,1.1080980021953584,0.7957500000000001,1.103653302192688,0.802
21,1.103846912384033,0.80025,1.1032342128753663,0.803
22,1.1068049354553222,0.7997500000000001,1.0998682193756104,0.806
23,1.10236013174057,0.80175,1.1031182050704955,0.799
24,1.0995908372402192,0.8065,1.1043671808242799,0.799
25,1.1051596217155457,0.7955,1.0972986545562744,0.812
26,1.097456836938858,0.8065,1.0971751670837402,0.807
27,1.0988174002170563,0.805,1.1057831659317017,0.801
28,1.0936358652114868,0.811,1.0995678100585937,0.798
29,1.0969826755523682,0.80625,1.0947626757621765,0.809
30,1.0938239870071411,0.80925,1.0916553468704224,0.809
31,1.0950497574806213,0.80925,1.0939870042800903,0.803
32,1.0851255514621734,0.8195,1.0939432725906373,0.809
33,1.0911021082401275,0.8115,1.0971168403625489,0.807
34,1.0882768712043762,0.8145,1.0915213766098022,0.808
35,1.0874069192409515,0.8150000000000001,1.0989803924560546,0.801
36,1.0835168030261992,0.8230000000000001,1.1005159516334533,0.802
37,1.0908503394126892,0.8125,1.0926776084899903,0.8140000000000001
38,1.0911995775699614,0.8115,1.0907250423431396,0.808
39,1.081189878463745,0.8255,1.0944494285583497,0.801
40,1.0872042000293731,0.8160000000000001,1.0890241947174073,0.811
41,1.0829865126609801,0.82175,1.0880554370880127,0.8160000000000001
42,1.0802715699672698,0.8285,1.0884875469207764,0.811
43,1.0825493123531342,0.8250000000000001,1.0872642726898194,0.8150000000000001
44,1.0779143016338348,0.8270000000000001,1.0870585522651672,0.8180000000000001
45,1.0756482734680175,0.834,1.0875122365951537,0.8160000000000001
46,1.0837036035060883,0.8215,1.0866961097717285,0.8150000000000001
47,1.0803350174427033,0.82425,1.0868635063171386,0.8190000000000001
48,1.0792853708267212,0.82475,1.0864799990653993,0.8180000000000001
49,1.0865991878509522,0.8170000000000001,1.0865139412879943,0.8190000000000001
50,1.080575478553772,0.82575,1.0870081009864807,0.8170000000000001
