,preds_vec,true_vec
0,4,4
1,4,4
2,0,0
3,2,2
4,1,1
5,4,4
6,0,0
7,4,4
8,4,4
9,1,0
10,4,2
11,0,0
12,0,0
13,1,1
14,2,2
15,0,0
16,4,4
17,3,3
18,4,4
19,0,0
20,3,3
21,4,4
22,0,0
23,1,1
24,1,1
25,3,3
26,2,2
27,3,3
28,2,2
29,0,0
30,3,3
31,2,2
32,1,0
33,0,0
34,4,4
35,4,0
36,4,4
37,3,3
38,1,1
39,0,0
40,1,1
41,0,0
42,3,3
43,1,1
44,3,3
45,2,2
46,4,4
47,4,0
48,0,0
49,3,3
50,3,3
51,0,0
52,0,0
53,4,4
54,3,3
55,3,3
56,4,4
57,3,3
58,3,3
59,3,3
60,4,4
61,2,2
62,0,0
63,0,0
64,0,0
65,1,1
66,2,2
67,4,4
68,2,2
69,2,2
70,0,0
71,3,3
72,1,1
73,1,1
74,0,0
75,3,3
76,3,3
77,3,3
78,1,1
79,0,0
80,1,1
81,2,2
82,4,4
83,1,1
84,4,4
85,0,0
86,4,4
87,1,1
88,1,3
89,0,0
90,3,3
91,3,3
92,4,4
93,1,1
94,1,1
95,0,0
96,2,2
97,1,1
98,1,1
99,0,0
100,4,4
101,3,3
102,3,3
103,2,4
104,2,2
105,2,2
106,3,3
107,4,0
108,1,1
109,3,3
110,0,0
111,1,1
112,2,2
113,4,4
114,0,0
115,0,0
116,0,0
117,1,1
118,4,4
119,2,0
120,0,0
121,2,2
122,0,0
123,4,4
124,4,2
125,3,3
126,0,0
127,4,0
128,3,3
129,4,4
130,1,1
131,4,4
132,0,0
133,3,3
134,4,0
135,0,0
136,4,4
137,4,4
138,3,3
139,3,3
140,3,3
141,2,2
142,2,2
143,1,1
144,4,4
145,3,3
146,1,1
147,1,4
148,2,2
149,1,1
150,0,0
151,4,4
152,2,2
153,1,1
154,3,3
155,1,1
156,2,2
157,4,0
158,3,3
159,4,1
160,3,3
161,2,2
162,4,4
163,4,4
164,2,2
165,2,2
166,2,2
167,0,0
168,1,1
169,2,2
170,2,2
171,1,1
172,1,1
173,0,0
174,3,3
175,1,1
176,3,3
177,1,1
178,4,4
179,2,2
180,2,2
181,1,4
182,0,0
183,1,1
184,2,2
185,3,3
186,4,4
187,4,4
188,2,2
189,4,4
190,1,1
191,0,0
192,1,1
193,1,1
194,1,1
195,3,3
196,2,2
197,4,4
198,2,2
199,0,0
200,3,3
201,3,3
202,4,4
203,2,2
204,1,1
205,2,2
206,0,0
207,4,4
208,0,0
209,4,4
210,3,3
211,0,0
212,3,3
213,4,4
214,1,1
215,2,2
216,3,3
217,2,2
218,1,1
219,3,3
220,2,2
221,3,3
222,3,3
223,1,1
224,0,0
225,0,0
226,1,1
227,2,4
228,3,3
229,0,0
230,2,2
231,1,1
232,0,0
233,4,4
234,4,4
235,1,1
236,0,0
237,2,2
238,2,2
239,4,4
240,4,4
241,0,0
242,4,4
243,1,1
244,0,0
245,2,2
246,0,2
247,1,1
248,3,3
249,2,2
250,3,3
251,2,2
252,1,1
253,2,2
254,4,4
255,1,1
256,1,1
257,1,1
258,2,2
259,0,0
260,1,1
261,1,1
262,3,3
263,1,1
264,2,2
265,3,3
266,0,0
267,1,1
268,2,2
269,4,4
270,0,0
271,4,4
272,4,4
273,2,0
274,1,0
275,2,2
276,1,1
277,4,4
278,0,0
279,1,1
280,4,4
281,2,2
282,2,2
283,1,1
284,4,4
285,0,0
286,2,2
287,1,1
288,0,0
289,4,4
290,0,4
291,1,1
292,0,0
293,0,0
294,0,0
295,4,1
296,0,0
297,1,1
298,1,1
299,2,2
300,2,2
301,0,0
302,3,3
303,2,2
304,4,4
305,2,2
306,3,3
307,3,3
308,2,0
309,3,3
310,1,1
311,4,4
312,1,1
313,2,0
314,1,1
315,1,1
316,0,0
317,2,2
318,3,3
319,4,4
320,0,0
321,1,1
322,1,1
323,1,0
324,3,3
325,3,3
326,0,0
327,0,0
328,4,4
329,2,2
330,3,1
331,0,0
332,1,1
333,0,0
334,3,3
335,2,2
336,4,4
337,1,1
338,3,3
339,3,3
340,0,0
341,4,4
342,4,4
343,0,0
344,3,3
345,2,2
346,2,2
347,4,4
348,4,1
349,0,0
350,0,0
351,4,0
352,2,0
353,0,0
354,1,1
355,2,2
356,1,1
357,3,3
358,4,4
359,0,0
360,1,1
361,4,4
362,4,4
363,4,4
364,0,0
365,4,4
366,3,3
367,2,2
368,1,1
369,4,4
370,2,2
371,1,1
372,3,3
373,1,1
374,1,1
375,2,2
376,2,2
377,3,3
378,2,2
379,1,1
380,4,4
381,1,1
382,2,4
383,0,0
384,3,3
385,1,0
386,3,3
387,3,3
388,0,0
389,2,2
390,2,4
391,4,4
392,3,3
393,3,3
394,1,1
395,1,1
396,2,1
397,2,2
398,2,4
399,2,2
400,1,1
401,1,1
402,4,4
403,4,4
404,0,0
405,1,1
406,1,1
407,0,0
408,1,1
409,4,4
410,2,4
411,4,4
412,1,1
413,4,4
414,4,4
415,2,2
416,2,2
417,3,3
418,4,4
419,3,3
420,2,2
421,0,0
422,1,1
423,0,0
424,2,2
425,1,1
426,2,0
427,2,2
428,4,4
429,2,2
430,1,1
431,2,2
432,2,2
433,0,0
434,4,4
435,3,3
436,2,2
437,3,3
438,3,3
439,3,3
440,3,3
441,3,3
442,1,1
443,0,0
444,2,0
445,0,0
446,4,4
447,2,2
448,0,0
449,4,4
450,0,0
451,2,2
452,0,0
453,2,4
454,3,3
455,2,4
456,1,1
457,1,1
458,4,4
459,1,1
460,2,2
461,2,2
462,4,4
463,0,0
464,2,0
465,4,4
466,4,4
467,1,0
468,3,3
469,1,1
470,0,0
471,3,3
472,1,1
473,1,1
474,0,0
475,3,3
476,4,4
477,4,4
478,4,4
479,1,1
480,1,1
481,4,4
482,2,2
483,2,2
484,2,2
485,1,1
486,2,2
487,3,3
488,1,1
489,0,2
490,3,3
491,2,2
492,0,0
493,0,0
494,3,3
495,1,1
496,2,2
497,2,2
498,2,2
499,2,2
500,0,0
501,3,3
502,4,4
503,3,3
504,3,3
505,2,2
506,3,3
507,2,2
508,1,1
509,2,2
510,1,0
511,3,3
512,2,2
513,1,1
514,3,3
515,2,0
516,0,0
517,4,4
518,4,4
519,1,1
520,4,4
521,1,1
522,3,3
523,2,2
524,2,2
525,1,1
526,4,4
527,2,2
528,3,3
529,1,1
530,3,3
531,3,3
532,4,4
533,3,3
534,4,4
535,1,1
536,1,1
537,4,4
538,2,2
539,3,3
540,1,1
541,4,4
542,2,2
543,0,0
544,2,4
545,1,1
546,2,2
547,0,0
548,3,3
549,1,1
550,2,2
551,1,1
552,2,2
553,0,0
554,1,1
555,0,0
556,0,0
557,2,2
558,4,4
559,0,0
560,4,4
561,3,3
562,3,0
563,1,1
564,4,4
565,1,1
566,3,3
567,3,3
568,3,3
569,1,1
570,3,3
571,4,4
572,2,2
573,0,0
574,2,0
575,2,2
576,3,3
577,1,1
578,2,2
579,3,3
580,4,4
581,1,1
582,4,4
583,3,3
584,1,1
585,4,4
