,loss_train,acc_train,loss_val,acc_val
0,0.8394659873247147,"tensor(0.6920, device='cuda:0', dtype=torch.float64)",0.7269861538410187,"tensor(0.7570, device='cuda:0', dtype=torch.float64)"
1,0.6571401326656342,"tensor(0.7672, device='cuda:0', dtype=torch.float64)",0.6920480654239655,"tensor(0.7160, device='cuda:0', dtype=torch.float64)"
2,0.6115319324135781,"tensor(0.7772, device='cuda:0', dtype=torch.float64)",0.46385246801376345,"tensor(0.8240, device='cuda:0', dtype=torch.float64)"
3,0.4790417616069317,"tensor(0.8290, device='cuda:0', dtype=torch.float64)",0.5390514888763428,"tensor(0.8080, device='cuda:0', dtype=torch.float64)"
4,0.46621644285321234,"tensor(0.8337, device='cuda:0', dtype=torch.float64)",0.4076002613604069,"tensor(0.8390, device='cuda:0', dtype=torch.float64)"
5,0.3961538156569004,"tensor(0.8550, device='cuda:0', dtype=torch.float64)",0.5320592638254166,"tensor(0.8150, device='cuda:0', dtype=torch.float64)"
6,0.37522163528203967,"tensor(0.8610, device='cuda:0', dtype=torch.float64)",0.4009147857427597,"tensor(0.8540, device='cuda:0', dtype=torch.float64)"
7,0.3555594562888145,"tensor(0.8685, device='cuda:0', dtype=torch.float64)",0.2561629609167576,"tensor(0.9010, device='cuda:0', dtype=torch.float64)"
8,0.330482678309083,"tensor(0.8788, device='cuda:0', dtype=torch.float64)",0.28231511402130127,"tensor(0.9010, device='cuda:0', dtype=torch.float64)"
9,0.33374199391901493,"tensor(0.8808, device='cuda:0', dtype=torch.float64)",0.35282650488615036,"tensor(0.8630, device='cuda:0', dtype=torch.float64)"
10,0.3167558002918959,"tensor(0.8848, device='cuda:0', dtype=torch.float64)",0.3940521546602249,"tensor(0.8600, device='cuda:0', dtype=torch.float64)"
11,0.3106748645156622,"tensor(0.8845, device='cuda:0', dtype=torch.float64)",0.2740565876662731,"tensor(0.8940, device='cuda:0', dtype=torch.float64)"
12,0.27999741346016527,"tensor(0.8928, device='cuda:0', dtype=torch.float64)",0.2778778338730335,"tensor(0.8930, device='cuda:0', dtype=torch.float64)"
13,0.3085873482823372,"tensor(0.8888, device='cuda:0', dtype=torch.float64)",0.7086374065876007,"tensor(0.8120, device='cuda:0', dtype=torch.float64)"
14,0.2861956332474947,"tensor(0.8975, device='cuda:0', dtype=torch.float64)",0.6134958181381226,"tensor(0.7740, device='cuda:0', dtype=torch.float64)"
15,0.2755580234229565,"tensor(0.8955, device='cuda:0', dtype=torch.float64)",0.3247904980480671,"tensor(0.8760, device='cuda:0', dtype=torch.float64)"
16,0.24998928283527494,"tensor(0.9035, device='cuda:0', dtype=torch.float64)",0.27192744943499564,"tensor(0.8930, device='cuda:0', dtype=torch.float64)"
17,0.2645324381776154,"tensor(0.8988, device='cuda:0', dtype=torch.float64)",0.4068954480290413,"tensor(0.8550, device='cuda:0', dtype=torch.float64)"
18,0.25427760571613905,"tensor(0.9083, device='cuda:0', dtype=torch.float64)",0.2439772510677576,"tensor(0.9130, device='cuda:0', dtype=torch.float64)"
19,0.25844851961918175,"tensor(0.9015, device='cuda:0', dtype=torch.float64)",0.25236725103855134,"tensor(0.9060, device='cuda:0', dtype=torch.float64)"
20,0.1760986940264702,"tensor(0.9365, device='cuda:0', dtype=torch.float64)",0.156262073636055,"tensor(0.9460, device='cuda:0', dtype=torch.float64)"
21,0.15722993191331625,"tensor(0.9405, device='cuda:0', dtype=torch.float64)",0.14581996315717696,"tensor(0.9480, device='cuda:0', dtype=torch.float64)"
22,0.1498200672864914,"tensor(0.9453, device='cuda:0', dtype=torch.float64)",0.13783351223170756,"tensor(0.9480, device='cuda:0', dtype=torch.float64)"
23,0.13216138183511794,"tensor(0.9505, device='cuda:0', dtype=torch.float64)",0.1419797538407147,"tensor(0.9470, device='cuda:0', dtype=torch.float64)"
24,0.13353687600046396,"tensor(0.9507, device='cuda:0', dtype=torch.float64)",0.13168336858600377,"tensor(0.9520, device='cuda:0', dtype=torch.float64)"
25,0.13768212619051337,"tensor(0.9473, device='cuda:0', dtype=torch.float64)",0.13808297168090938,"tensor(0.9450, device='cuda:0', dtype=torch.float64)"
26,0.12273844820447266,"tensor(0.9550, device='cuda:0', dtype=torch.float64)",0.14828913770616053,"tensor(0.9440, device='cuda:0', dtype=torch.float64)"
27,0.12087625329010189,"tensor(0.9563, device='cuda:0', dtype=torch.float64)",0.1439363643117249,"tensor(0.9430, device='cuda:0', dtype=torch.float64)"
28,0.11760042258258908,"tensor(0.9577, device='cuda:0', dtype=torch.float64)",0.14138100889325142,"tensor(0.9470, device='cuda:0', dtype=torch.float64)"
29,0.12128294849954545,"tensor(0.9535, device='cuda:0', dtype=torch.float64)",0.1482113573141396,"tensor(0.9430, device='cuda:0', dtype=torch.float64)"
