,preds_vec,true_vec
0,2,2
1,0,0
2,2,2
3,2,2
4,4,0
5,4,4
6,1,1
7,4,4
8,0,0
9,3,3
10,2,2
11,0,0
12,0,0
13,2,2
14,4,4
15,1,1
16,1,3
17,1,1
18,3,3
19,2,2
20,4,4
21,1,1
22,2,0
23,2,4
24,0,0
25,2,2
26,3,3
27,4,4
28,2,2
29,4,4
30,1,1
31,0,0
32,3,3
33,0,0
34,1,1
35,4,4
36,0,0
37,2,2
38,3,3
39,2,2
40,4,4
41,0,0
42,0,0
43,4,4
44,2,2
45,2,2
46,0,0
47,2,2
48,3,3
49,1,1
50,4,4
51,4,4
52,1,1
53,2,2
54,4,4
55,1,1
56,0,0
57,3,3
58,0,0
59,1,1
60,0,0
61,2,2
62,1,1
63,2,2
64,0,0
65,4,4
66,1,1
67,1,1
68,1,1
69,4,4
70,1,1
71,1,1
72,3,3
73,4,4
74,1,1
75,2,4
76,4,4
77,3,3
78,1,1
79,1,3
80,1,1
81,4,4
82,3,3
83,1,1
84,1,1
85,2,2
86,4,4
87,3,3
88,3,3
89,4,4
90,0,0
91,2,2
92,0,0
93,3,3
94,3,3
95,1,1
96,2,2
97,4,4
98,4,4
99,2,2
100,2,2
101,1,1
102,0,0
103,4,4
104,3,3
105,3,3
106,1,1
107,3,3
108,1,1
109,2,2
110,2,2
111,4,4
112,2,2
113,0,0
114,4,4
115,0,0
116,0,2
117,4,4
118,2,2
119,3,3
120,1,1
121,4,4
122,2,2
123,2,2
124,4,4
125,1,1
126,1,4
127,4,4
128,2,2
129,1,1
130,3,3
131,2,2
132,1,1
133,3,3
134,3,3
135,2,2
136,4,4
137,4,4
138,1,1
139,4,4
140,3,3
141,2,2
142,4,4
143,2,2
144,1,4
145,4,4
146,2,2
147,2,2
148,0,0
149,4,4
150,4,4
151,3,3
152,4,4
153,4,4
154,2,2
155,4,4
156,4,4
157,3,3
158,2,2
159,1,1
160,1,1
161,4,4
162,0,0
163,3,3
164,1,1
165,0,0
166,1,1
167,4,4
168,0,0
169,0,0
170,2,2
171,4,4
172,2,2
173,1,1
174,2,2
175,2,2
176,4,4
177,3,3
178,0,0
179,3,3
180,0,0
181,3,3
182,2,2
183,0,0
184,1,0
185,4,4
186,4,0
187,1,1
188,0,0
189,4,4
190,3,3
191,0,0
192,1,1
193,3,3
194,1,1
195,0,0
196,2,2
197,4,0
198,0,0
199,2,2
200,1,1
201,3,3
202,1,1
203,3,3
204,0,0
205,0,0
206,1,1
207,0,0
208,3,3
209,0,0
210,1,1
211,4,4
212,0,0
213,0,0
214,0,0
215,3,3
216,1,1
217,2,2
218,2,2
219,1,1
220,4,4
221,2,2
222,2,2
223,3,3
224,0,0
225,2,2
226,0,0
227,0,0
228,3,3
229,2,2
230,1,1
231,2,2
232,4,4
233,3,3
234,4,4
235,2,2
236,2,2
237,1,1
238,2,2
239,4,4
240,3,3
241,4,0
242,2,2
243,3,3
244,3,3
245,2,2
246,4,4
247,0,0
248,0,0
249,4,4
250,4,4
251,3,3
252,3,3
253,2,2
254,1,1
255,1,1
256,3,3
257,1,1
258,0,0
259,0,0
260,2,2
261,1,1
262,4,4
263,3,3
264,2,2
265,4,4
266,0,0
267,2,2
268,4,4
269,4,4
270,2,2
271,0,0
272,2,2
273,4,4
274,2,2
275,2,2
276,4,4
277,2,2
278,3,3
279,1,1
280,4,4
281,3,3
282,1,1
283,2,2
284,2,2
285,3,3
286,2,2
287,2,2
288,4,4
289,2,2
290,4,4
291,3,3
292,1,1
293,1,1
294,2,2
295,0,0
296,2,2
297,4,4
298,1,4
299,4,4
300,3,3
301,3,3
302,4,1
303,4,4
304,0,0
305,4,4
306,0,0
307,2,0
308,3,3
309,4,4
310,0,0
311,0,0
312,0,0
313,4,4
314,2,2
315,0,0
316,3,3
317,3,3
318,1,1
319,2,2
320,2,2
321,3,3
322,3,3
323,4,4
324,4,4
325,1,1
326,1,1
327,1,1
328,2,2
329,2,2
330,1,1
331,4,4
332,1,1
333,0,0
334,1,1
335,4,4
336,1,1
337,1,1
338,3,3
339,0,0
340,3,3
341,1,1
342,2,2
343,0,0
344,4,4
345,1,1
346,3,3
347,0,0
348,1,1
349,4,4
350,0,0
351,2,2
352,3,3
353,1,1
354,1,1
355,1,0
356,3,3
357,1,1
358,0,0
359,1,1
360,0,0
361,1,1
362,2,2
363,0,0
364,4,4
365,4,4
366,0,0
367,3,3
368,3,3
369,4,4
370,1,1
371,4,0
372,2,2
373,0,0
374,3,3
375,3,3
376,2,2
377,3,3
378,0,0
379,1,1
380,3,3
381,1,1
382,3,3
383,2,2
384,2,0
385,2,2
386,0,0
387,1,1
388,1,1
389,4,4
390,2,2
391,3,3
392,1,1
