,preds_vec,true_vec
0,3,3
1,3,3
2,3,3
3,4,4
4,2,2
5,4,4
6,4,4
7,0,0
8,2,4
9,0,0
10,4,0
11,2,2
12,4,4
13,3,3
14,2,2
15,3,3
16,0,0
17,2,2
18,2,2
19,1,1
20,1,1
21,1,1
22,0,0
23,4,4
24,1,1
25,4,4
26,0,0
27,1,1
28,0,0
29,1,1
30,1,1
31,1,1
32,1,1
33,4,4
34,4,4
35,2,2
36,3,3
37,3,3
38,2,2
39,1,1
40,0,0
41,0,0
42,1,1
43,0,0
44,2,4
45,2,2
46,0,0
47,0,0
48,1,1
49,0,0
50,1,0
51,1,1
52,1,1
53,4,4
54,1,1
55,2,2
56,1,3
57,1,1
58,2,2
59,2,2
60,1,1
61,2,0
62,1,1
63,0,0
64,0,0
65,3,3
66,2,2
67,3,3
68,2,2
69,0,0
70,3,3
71,2,2
72,3,3
73,1,1
74,1,1
75,0,0
76,2,2
77,1,1
78,3,3
79,0,0
80,2,2
81,3,3
82,0,0
83,3,3
84,2,2
85,2,2
86,0,0
87,3,3
88,3,3
89,4,4
90,1,1
91,1,1
92,2,2
93,4,4
94,0,0
95,1,1
96,3,3
97,1,1
98,2,2
99,3,3
100,0,0
101,0,0
102,0,0
103,4,4
104,0,0
105,1,1
106,2,4
107,2,2
108,4,4
109,2,2
110,3,3
111,4,4
112,4,4
113,1,1
114,1,1
115,3,3
116,1,1
117,3,3
118,2,2
119,4,4
120,4,4
121,2,2
122,0,0
123,4,4
124,2,2
125,1,1
126,1,1
127,4,2
128,4,4
129,3,3
130,4,4
131,4,4
132,2,4
133,1,1
134,3,3
135,4,4
136,1,1
137,4,4
138,2,4
139,2,2
140,1,1
141,0,0
142,0,0
143,4,4
144,2,2
145,1,1
146,2,2
147,2,2
148,2,2
149,1,1
150,0,0
151,0,0
152,3,3
153,1,1
154,4,4
155,3,3
156,2,2
157,4,4
158,1,1
159,1,1
160,2,2
161,2,2
162,4,4
163,4,0
164,0,0
165,2,2
166,0,0
167,4,4
168,0,0
169,3,3
170,1,1
171,1,1
172,3,3
173,1,3
174,3,3
175,3,3
176,1,1
177,2,2
178,3,3
179,0,0
180,2,2
181,2,2
182,1,1
