,preds_vec,true_vec
0,2,0
1,4,4
2,0,0
3,3,3
4,4,1
5,1,1
6,3,3
7,0,3
8,4,0
9,4,4
10,3,3
11,1,0
12,3,3
13,3,3
14,0,0
15,4,0
16,3,3
17,4,4
18,2,2
19,3,3
20,0,0
21,4,4
22,0,0
23,4,4
24,2,2
25,2,2
26,1,1
27,3,3
28,3,3
29,4,4
30,0,0
31,0,0
32,0,0
33,2,0
34,2,2
35,2,0
36,0,0
37,1,1
38,0,0
39,1,1
40,0,4
41,1,1
42,1,1
43,3,3
44,3,0
45,1,1
46,3,3
47,2,4
48,0,2
49,2,2
50,0,0
51,3,1
52,1,1
53,4,4
54,3,3
55,1,1
56,1,3
57,1,1
58,2,1
59,3,3
60,1,1
61,0,0
62,3,2
63,4,4
64,4,1
65,3,3
66,4,2
67,1,1
68,3,3
69,3,3
70,2,2
71,4,4
72,3,3
73,3,1
74,0,0
75,2,1
76,1,1
77,0,0
78,3,3
79,1,1
80,2,1
81,3,3
82,1,1
83,3,3
84,1,1
85,4,0
86,1,1
87,3,3
88,3,3
89,0,0
90,2,2
91,3,3
92,4,4
93,2,0
94,1,0
95,4,4
96,0,4
97,1,1
98,4,4
99,2,2
100,0,0
101,4,4
102,3,3
103,2,4
104,0,2
105,1,3
106,2,2
107,4,0
108,0,0
109,2,2
110,2,2
111,4,4
112,3,3
113,3,3
114,1,1
115,1,1
116,1,1
117,0,0
118,1,1
119,3,3
120,1,1
121,1,1
122,3,3
123,4,4
124,3,3
125,1,1
126,2,2
127,0,0
128,0,0
129,1,1
130,3,3
131,3,3
132,2,2
133,3,3
134,2,2
135,2,0
136,4,4
137,4,0
138,3,1
139,0,1
140,4,4
141,2,2
142,2,0
143,0,0
144,4,4
145,2,1
146,2,2
147,4,4
148,0,2
149,1,1
150,3,3
151,1,1
152,3,3
153,3,0
154,3,3
155,3,3
156,1,1
157,4,0
158,4,2
159,4,4
160,2,0
161,2,0
162,0,0
163,3,3
164,1,1
165,1,1
166,2,2
167,2,2
168,1,3
169,3,3
170,1,1
171,1,4
172,3,3
173,1,1
174,4,4
175,3,3
176,3,3
177,3,1
178,1,4
179,2,2
180,1,1
181,1,3
182,2,2
183,4,4
184,4,4
185,0,0
186,1,1
187,2,2
188,2,2
189,2,2
190,1,1
191,3,3
192,0,0
193,0,0
194,2,0
195,3,3
196,3,3
197,4,4
198,3,3
199,4,4
200,1,1
201,0,0
202,4,0
203,4,4
204,4,0
205,3,3
206,4,4
207,2,2
208,2,0
209,1,4
210,0,3
211,0,0
212,1,1
213,2,0
214,2,2
215,0,0
216,2,2
217,1,3
218,1,2
219,2,2
220,1,1
221,2,2
222,1,1
223,2,2
224,4,2
225,1,1
226,1,1
227,4,4
228,1,1
229,2,2
230,0,4
231,4,4
232,4,4
233,4,4
234,3,3
235,1,1
236,4,4
237,0,0
238,1,1
239,2,1
240,1,1
241,2,2
242,1,3
243,1,1
244,4,4
245,2,2
246,2,2
247,2,2
248,0,0
249,3,3
250,0,0
251,4,4
252,3,3
253,2,2
254,4,4
255,3,3
256,4,4
257,2,2
258,2,2
259,2,2
260,2,0
261,3,3
262,4,0
263,2,2
264,1,1
265,2,2
266,1,3
267,1,1
268,3,4
269,1,1
270,0,4
271,4,4
272,1,4
273,1,0
274,0,0
275,1,1
276,4,4
277,2,2
278,1,1
279,3,3
280,0,0
281,4,4
282,1,1
283,1,0
284,3,1
285,4,0
286,3,3
287,3,3
288,1,1
289,2,2
290,4,4
291,2,2
292,1,2
293,1,3
294,1,1
295,1,1
296,2,2
297,3,3
298,3,3
299,0,0
300,3,3
301,2,2
302,4,4
303,2,2
304,2,2
305,1,0
306,2,2
307,1,1
308,2,2
309,2,2
310,4,2
311,0,0
312,2,2
313,0,1
314,2,2
315,0,0
316,2,2
317,0,0
318,3,3
319,1,4
320,2,2
321,4,4
322,1,3
323,3,3
324,2,2
325,2,2
326,3,3
327,4,4
328,4,0
329,0,1
330,0,0
331,2,2
332,2,0
333,1,0
334,3,3
335,2,2
336,1,1
337,4,4
338,2,2
339,3,3
340,0,0
341,3,3
342,0,0
343,1,1
344,4,4
345,1,1
346,1,3
347,1,2
348,3,3
349,0,0
350,4,0
351,1,1
352,3,3
353,3,3
354,1,1
355,4,4
356,1,4
357,3,3
358,1,4
359,3,3
360,1,1
361,0,0
362,3,1
363,3,3
364,3,3
365,2,2
366,1,1
367,1,1
368,2,2
369,0,0
370,1,1
371,0,1
372,1,3
373,1,1
374,4,4
375,4,4
376,0,2
377,4,4
378,1,0
379,2,2
380,4,4
381,1,1
382,4,4
383,2,2
384,3,1
385,1,1
386,4,4
387,2,2
388,1,0
389,1,1
390,1,1
391,4,0
392,4,4
393,4,4
394,3,1
395,2,2
396,0,0
397,1,1
398,0,0
399,4,4
400,2,2
401,4,4
402,2,0
403,1,2
404,4,4
405,3,1
406,2,2
407,4,4
408,2,2
409,3,3
410,0,0
411,4,2
412,1,1
413,3,3
414,2,2
415,1,3
416,4,4
417,3,3
418,0,0
419,3,3
420,1,1
421,2,2
422,0,0
423,3,3
424,1,1
425,4,4
426,4,4
427,2,2
428,1,4
429,0,0
430,1,1
431,0,0
432,1,1
433,3,1
434,0,0
435,3,3
436,3,3
437,4,4
438,2,2
439,3,3
440,1,0
441,3,3
442,0,0
443,4,4
444,2,4
445,3,3
446,2,4
447,0,1
448,3,3
449,2,2
450,2,2
451,3,3
452,0,0
453,1,1
454,4,4
455,4,2
456,4,4
457,3,3
458,2,2
459,2,0
460,2,2
461,3,3
462,3,3
463,3,3
464,4,4
465,3,3
466,2,2
467,0,0
468,3,3
469,1,3
470,4,4
471,4,4
472,2,2
473,3,3
474,3,3
475,1,3
476,1,1
477,2,2
478,0,0
479,4,4
480,3,3
481,3,3
482,1,1
483,0,0
484,3,3
485,3,3
486,4,0
487,1,3
488,1,1
489,2,2
490,4,0
491,0,0
492,0,0
493,4,4
494,4,4
495,1,1
496,3,3
497,1,0
498,4,1
499,1,1
500,2,2
501,4,4
502,2,2
503,3,0
504,1,1
505,4,4
506,2,2
507,2,2
508,3,0
509,0,0
510,1,1
511,1,1
512,1,3
513,1,1
514,4,2
515,1,1
516,2,2
517,2,0
518,3,0
519,2,2
520,3,3
521,0,0
522,3,3
523,4,4
524,4,4
525,2,2
526,4,4
527,1,1
528,2,2
529,2,2
530,3,3
531,1,0
532,1,1
533,0,1
534,1,1
535,3,3
536,1,1
537,4,0
538,1,1
539,1,1
540,3,3
541,2,4
542,1,4
543,1,1
544,2,2
545,0,0
546,4,0
547,0,4
548,0,0
549,3,3
550,4,4
551,2,4
552,1,0
553,1,1
554,2,2
555,3,3
556,4,4
557,0,0
558,1,1
559,4,0
560,2,2
561,0,2
562,2,2
563,1,1
564,2,2
565,3,3
566,0,0
567,4,4
568,2,2
569,0,0
570,0,0
571,0,0
572,3,3
573,1,1
574,3,3
575,0,2
576,0,0
577,0,0
578,4,4
579,0,0
580,1,1
581,1,1
582,3,2
583,3,3
584,1,0
585,1,1
586,3,3
587,2,2
588,2,1
589,4,4
590,0,0
591,1,4
592,3,3
593,2,2
594,4,4
595,4,0
596,4,4
597,4,4
598,1,0
599,1,1
600,1,1
601,4,4
602,3,1
603,4,4
604,4,0
605,2,2
606,0,0
607,0,2
608,2,2
609,2,2
610,2,2
611,2,2
612,2,0
613,4,4
614,4,4
615,1,4
616,2,2
617,3,3
618,0,0
619,2,2
620,2,2
621,4,4
622,0,0
623,4,4
624,4,4
625,2,2
626,2,2
627,0,0
628,1,1
629,2,2
630,4,4
631,3,3
632,1,0
633,1,1
634,0,0
635,3,1
636,1,1
637,1,1
638,3,1
639,4,4
640,3,3
641,4,4
642,1,4
643,2,0
644,1,1
645,2,2
646,1,1
647,0,0
648,1,0
649,3,3
650,0,0
651,0,0
652,4,4
653,1,1
654,0,0
655,0,0
656,1,4
657,1,1
658,3,1
659,2,0
660,1,3
661,4,2
662,3,1
663,1,1
664,3,3
665,2,2
666,4,1
667,3,3
668,0,4
669,4,4
670,4,2
671,0,0
672,3,3
673,1,0
674,2,2
675,4,4
676,4,4
677,3,2
678,4,4
679,4,4
680,2,2
681,0,0
682,3,3
683,2,4
684,1,1
685,0,1
686,1,1
687,3,3
688,3,3
689,3,3
690,0,0
691,1,3
692,1,1
693,0,0
694,2,2
695,4,4
696,1,1
697,1,1
698,2,0
699,3,3
700,0,0
701,3,3
702,4,4
703,1,4
704,2,2
705,4,4
706,1,1
707,1,1
708,2,2
709,2,2
710,2,2
711,1,1
712,3,3
713,4,4
714,4,4
715,1,1
716,4,4
717,3,3
718,2,2
719,2,2
720,1,3
721,1,1
722,0,2
723,4,4
724,3,3
725,3,3
726,0,0
727,0,0
728,0,4
729,3,3
730,1,1
731,3,3
732,3,3
733,2,2
734,4,4
735,0,0
736,2,2
737,3,3
738,2,2
739,2,2
740,3,3
741,2,2
742,4,4
743,2,2
744,0,0
745,3,3
746,1,1
747,4,4
748,2,2
749,0,0
750,0,0
751,4,1
752,0,0
753,0,0
754,1,1
755,1,1
756,1,3
757,2,2
758,2,2
759,3,3
760,2,2
761,3,3
762,4,4
763,4,4
764,4,4
765,2,2
766,4,1
767,2,2
768,0,0
769,0,0
770,0,0
771,1,1
772,1,1
773,1,1
774,4,4
775,2,4
776,3,3
777,2,2
778,4,4
779,2,2
780,4,4
781,4,4
782,1,1
783,4,4
784,0,2
785,3,3
786,0,0
787,1,4
788,1,1
789,1,3
790,1,1
791,4,4
792,3,3
793,2,2
794,3,3
795,3,3
796,4,4
797,1,1
798,1,3
799,3,3
800,2,2
801,3,1
802,0,0
803,2,2
804,2,2
805,2,2
806,2,2
807,2,0
808,3,3
809,3,3
810,4,0
811,2,2
812,4,4
813,1,1
814,4,4
815,2,2
816,4,4
817,1,1
818,1,3
819,3,3
820,3,3
821,4,4
822,2,2
823,3,3
824,1,4
825,0,0
826,2,2
827,0,0
828,3,3
829,0,0
830,0,2
831,3,3
832,1,1
833,4,4
834,0,0
835,3,3
836,2,0
837,2,2
