,preds_vec,true_vec
0,1,1
1,3,1
2,1,1
3,2,0
4,3,3
5,3,3
6,0,0
7,2,2
8,2,2
9,4,4
10,2,0
11,4,4
12,3,3
13,1,1
14,4,4
15,1,0
16,3,3
17,0,4
18,4,4
19,3,3
20,1,3
21,1,1
22,3,3
23,4,4
24,3,1
25,1,1
26,3,3
27,4,4
28,1,1
29,0,0
30,1,1
31,2,2
32,4,4
33,4,1
34,3,3
35,4,4
36,4,4
37,1,3
38,2,2
39,2,0
40,0,0
41,1,1
42,3,1
43,2,2
44,4,4
45,4,4
46,4,4
47,4,4
48,2,2
49,4,2
50,0,0
51,2,2
52,0,0
53,1,1
54,1,4
55,1,1
56,1,2
57,1,1
58,4,4
59,0,4
60,4,4
61,2,2
62,1,1
63,2,4
64,4,4
65,2,2
66,4,4
67,3,3
68,2,2
69,2,2
70,3,3
71,2,2
72,0,0
73,2,2
74,2,2
75,1,1
76,1,1
77,1,1
78,0,0
79,3,1
80,4,4
81,1,3
82,3,3
83,1,1
84,1,1
85,3,3
86,1,1
87,4,0
88,2,2
89,3,3
90,1,0
91,0,0
92,0,0
93,2,2
94,2,0
95,1,1
96,4,4
97,3,4
98,2,2
99,0,0
100,1,1
101,1,1
102,1,1
103,2,2
104,0,0
105,3,3
106,4,0
107,4,1
108,1,1
109,4,4
110,1,3
111,1,3
112,1,4
113,2,2
114,1,1
115,2,2
116,2,4
117,1,1
118,1,4
119,4,4
120,3,3
121,4,4
122,0,0
123,1,3
124,3,3
125,0,0
126,0,0
127,2,2
128,4,4
129,2,2
130,2,2
131,2,1
132,1,1
133,4,4
134,0,0
135,2,2
136,2,2
137,0,4
138,4,2
139,3,3
140,0,0
141,2,2
142,1,1
143,1,1
144,1,1
145,3,3
146,4,4
147,3,3
148,4,0
149,3,3
150,3,3
151,4,4
152,2,2
153,2,2
154,1,4
155,1,1
156,3,3
157,2,2
158,3,1
159,2,2
160,3,1
161,2,2
162,2,2
163,3,3
164,0,0
165,4,1
166,3,1
167,4,4
168,2,2
169,1,2
170,4,4
171,1,3
172,3,3
173,1,1
174,1,1
175,1,0
176,2,2
177,1,1
178,1,1
179,1,3
180,4,4
181,3,3
182,2,2
183,1,1
184,3,3
185,1,4
186,2,2
187,4,4
188,1,0
189,4,4
190,2,2
191,3,3
192,0,0
193,2,0
194,2,2
195,1,1
196,3,3
197,3,3
198,4,4
199,2,2
200,1,3
201,0,0
202,4,4
203,2,2
204,4,0
205,4,4
206,1,1
207,3,3
208,0,0
209,2,2
210,1,1
211,0,1
212,4,4
213,1,1
214,3,3
215,3,3
216,3,3
217,1,1
218,1,1
219,2,2
220,1,1
221,1,1
222,1,1
223,1,1
224,1,3
225,1,4
226,1,1
227,1,1
228,0,0
229,4,4
230,1,1
231,1,1
232,2,2
233,3,3
234,4,2
235,1,1
236,1,1
237,3,3
238,0,0
239,4,0
240,2,2
241,2,2
242,4,0
243,2,2
244,3,3
245,1,1
246,1,1
247,4,4
248,3,3
249,4,4
250,0,2
251,3,3
252,1,0
253,4,4
254,4,0
255,4,4
256,4,4
257,3,3
258,1,0
259,4,4
260,3,3
261,2,2
262,2,2
263,4,4
264,1,0
265,2,2
266,2,2
267,3,3
268,1,1
269,4,4
270,0,0
271,4,4
272,3,3
273,4,0
274,0,0
275,0,4
276,4,2
277,3,3
278,2,2
279,1,4
280,0,0
281,0,0
282,3,3
283,4,2
284,1,1
285,0,0
286,4,4
287,4,1
288,3,3
289,2,2
290,4,4
291,1,1
292,4,4
293,2,2
294,2,0
295,1,4
296,4,4
297,2,2
298,1,4
299,4,4
300,3,3
301,0,2
302,4,4
303,0,0
304,3,3
305,3,3
306,2,2
307,4,4
308,2,2
309,0,0
310,4,4
311,0,1
312,4,4
313,4,4
314,0,0
315,4,0
316,3,3
317,4,4
318,3,3
319,0,0
320,2,0
321,0,1
322,4,4
323,2,0
324,3,3
325,2,2
326,0,4
327,3,3
328,4,0
329,4,4
330,4,4
331,1,1
332,2,2
333,3,3
334,4,0
335,4,4
336,1,4
337,0,0
338,2,2
339,1,1
340,0,0
341,1,1
342,1,1
343,1,1
344,0,0
345,2,2
346,3,3
347,1,1
348,2,2
349,1,4
350,1,1
351,0,1
352,2,2
353,2,2
354,4,4
355,3,3
356,3,3
357,3,3
358,0,0
359,1,1
360,1,0
361,2,2
362,3,3
363,4,0
364,3,3
365,1,1
366,1,1
367,3,3
368,2,2
369,3,3
370,2,2
371,0,0
372,0,2
373,1,4
374,2,2
375,2,2
376,3,3
377,1,1
378,0,3
379,1,1
380,3,3
381,1,4
382,4,4
383,2,2
384,4,4
385,0,0
386,0,0
387,1,4
388,4,4
389,1,1
390,4,2
391,0,0
392,2,2
393,0,0
394,4,4
395,3,3
396,4,4
397,1,0
398,4,4
399,3,3
400,1,1
401,3,3
402,4,4
403,2,0
404,2,0
405,0,0
406,2,2
407,2,2
408,3,3
409,1,1
410,4,0
411,3,3
412,2,2
413,3,3
414,1,3
415,1,1
416,2,2
417,2,2
418,0,0
419,3,3
420,0,0
421,3,3
422,2,2
423,0,0
424,4,4
425,4,2
426,1,1
427,4,4
428,3,3
429,2,2
430,2,0
431,0,0
432,4,4
433,0,0
434,2,2
435,2,2
436,1,4
437,2,4
438,3,3
439,0,0
440,1,1
441,2,2
442,1,1
443,2,2
444,1,1
445,1,1
446,0,0
447,1,1
448,0,2
449,3,3
450,3,3
451,4,4
452,1,3
453,3,3
454,1,1
455,4,4
456,1,1
457,0,0
458,4,4
459,0,0
460,3,3
461,3,1
462,1,0
463,0,0
464,4,4
465,4,4
466,3,3
467,0,0
468,4,4
469,3,3
470,0,0
471,4,4
472,2,0
473,0,0
474,2,2
475,2,2
476,3,3
477,3,3
478,2,2
479,2,2
480,1,1
481,0,0
482,3,3
483,0,2
484,3,3
485,2,2
486,2,2
487,1,4
488,0,0
489,1,2
490,0,0
491,1,1
492,3,3
493,3,3
494,0,4
495,2,2
496,4,4
497,1,4
498,3,3
499,4,4
500,3,3
501,3,3
502,0,1
503,4,4
504,2,2
505,3,3
506,2,0
507,3,3
508,2,0
509,0,0
510,3,3
511,0,0
512,3,3
513,4,4
514,1,1
515,4,4
516,0,0
517,1,0
518,2,2
519,1,1
520,3,3
521,0,0
522,1,4
523,4,4
524,4,0
525,1,1
526,4,1
527,1,1
528,2,2
529,3,3
530,4,4
531,1,1
532,3,3
533,2,2
534,1,0
535,2,4
536,2,0
537,3,3
538,1,4
539,1,3
540,3,3
541,2,2
542,2,2
543,2,2
544,1,4
545,0,0
546,1,1
547,1,1
548,0,0
549,4,4
550,0,0
551,3,3
552,3,3
553,0,0
554,2,0
555,4,4
556,4,0
557,1,1
558,1,1
559,0,0
560,2,2
561,0,1
562,3,3
563,1,3
564,2,2
565,3,3
566,2,2
567,4,4
568,1,1
569,1,3
570,3,3
571,1,3
572,4,4
573,2,1
574,1,0
575,4,2
576,2,2
577,1,1
578,4,4
579,4,4
580,1,1
581,1,2
582,4,4
583,2,1
584,1,1
585,1,1
586,4,0
587,2,0
588,1,1
589,2,2
590,4,4
591,1,3
592,2,2
593,1,1
594,3,3
595,2,0
596,2,3
597,2,2
598,0,0
599,1,3
600,4,4
601,1,4
602,0,0
603,2,2
604,2,0
605,4,4
606,1,1
607,2,2
608,1,2
609,2,2
610,1,1
611,4,4
612,2,2
613,1,4
614,4,4
615,2,2
616,2,0
617,1,1
618,4,4
619,2,0
620,3,3
621,4,4
622,0,1
623,1,1
624,2,2
625,1,3
626,2,2
627,1,0
628,4,4
629,0,0
630,0,0
631,1,1
632,1,1
633,0,0
634,2,2
635,1,1
636,3,3
637,2,2
638,3,3
639,0,0
640,1,0
641,3,3
642,3,0
643,3,3
644,1,1
645,3,3
646,2,2
647,0,0
648,4,4
649,3,3
650,4,4
651,4,4
652,3,3
653,0,2
654,3,3
655,1,1
656,3,3
657,4,4
658,0,0
659,4,4
660,1,1
661,2,2
662,4,2
663,3,3
664,1,1
665,3,3
666,1,3
667,0,2
668,0,0
669,2,2
670,1,0
671,1,1
672,1,3
673,2,0
674,0,0
675,0,1
676,3,3
677,1,1
678,0,0
679,2,0
680,1,1
681,4,4
682,3,3
683,1,4
684,4,4
685,1,1
686,3,3
687,1,1
688,4,4
689,3,3
690,0,0
691,1,0
692,0,0
693,3,3
694,4,4
695,4,2
696,1,1
697,2,2
698,2,2
699,2,2
700,3,3
701,1,1
702,2,2
703,4,4
704,1,0
705,2,2
706,0,0
707,1,1
708,3,3
709,1,1
710,2,2
711,0,0
712,1,2
713,4,2
714,1,4
715,4,4
716,4,4
717,1,4
718,2,2
719,2,0
720,3,3
721,4,4
722,2,2
723,4,4
724,4,4
725,2,2
726,1,1
727,4,4
728,2,2
729,2,1
730,1,0
731,4,4
732,2,0
733,0,0
734,4,4
735,3,3
736,0,0
737,3,3
738,2,0
739,3,3
740,0,0
741,1,1
742,0,0
743,1,3
744,3,3
745,4,1
746,4,4
747,4,4
748,3,3
749,0,0
750,4,4
751,0,4
752,4,2
753,2,2
754,1,1
755,0,0
756,3,3
757,1,0
758,3,4
759,0,0
760,1,1
761,3,3
762,1,1
763,1,1
764,2,0
765,0,0
766,4,4
767,1,1
768,2,2
769,1,1
770,2,0
771,4,4
772,0,0
773,1,1
774,2,2
775,3,3
776,4,4
777,1,1
778,3,1
779,1,1
780,2,2
781,3,0
782,4,4
783,1,4
784,3,3
785,1,1
786,3,3
787,1,1
788,4,4
789,1,1
790,1,4
791,0,0
792,1,1
793,4,4
794,3,3
795,4,4
796,1,1
797,2,2
798,4,4
799,2,2
800,2,2
801,3,3
802,1,1
803,1,3
804,3,3
805,4,0
806,3,3
807,2,2
808,0,0
809,1,1
810,2,2
811,1,4
812,2,0
813,3,3
814,3,3
815,2,2
816,4,4
817,3,3
818,4,4
819,0,2
820,2,2
821,4,4
822,1,1
823,2,2
824,4,4
825,2,2
826,1,1
827,3,3
828,3,3
829,3,3
830,1,1
831,1,0
832,0,0
833,3,3
834,1,1
835,3,3
836,3,3
837,2,2
838,4,4
839,0,0
840,2,2
841,2,4
842,4,0
843,1,1
844,0,0
845,2,2
846,0,0
847,0,2
848,0,0
849,3,3
850,1,1
851,4,4
852,3,3
853,4,4
854,3,3
855,0,0
856,1,1
857,1,1
858,3,3
859,1,1
860,4,0
861,4,4
862,2,2
863,4,4
864,0,0
865,3,3
866,4,2
867,4,4
868,0,0
869,4,4
870,1,1
871,3,3
872,1,1
873,1,1
874,2,2
875,2,2
876,0,0
877,3,3
878,4,4
879,4,4
880,0,0
881,1,0
882,4,4
883,0,0
884,2,2
885,2,2
886,0,0
887,2,2
888,2,2
889,2,2
890,1,1
891,0,0
892,1,3
893,4,4
894,2,2
895,1,1
896,1,1
897,3,3
898,4,4
899,2,2
900,0,2
901,3,3
902,2,2
903,0,2
904,1,1
905,4,4
906,1,2
907,1,4
908,4,4
909,2,0
910,2,2
911,0,0
912,1,1
913,2,0
914,1,3
915,2,2
916,1,1
917,2,2
918,1,3
919,3,3
920,3,3
921,2,2
922,3,0
923,2,2
924,0,0
925,1,1
926,0,0
927,1,1
928,2,0
929,2,2
930,3,3
931,1,1
932,4,4
933,4,4
934,1,0
935,1,1
936,1,3
937,0,0
938,3,3
939,4,4
940,1,1
941,3,3
942,1,1
943,0,0
944,4,4
945,2,2
946,3,1
947,1,1
948,3,3
949,2,2
950,2,2
951,3,3
952,2,2
953,3,3
954,1,0
955,2,2
956,1,4
957,0,4
958,3,3
959,1,1
960,3,3
961,1,1
962,2,2
963,2,1
964,0,0
965,2,2
966,2,2
967,2,2
968,1,0
969,2,2
970,3,3
971,4,4
972,1,1
973,1,1
974,2,0
975,1,0
976,0,0
977,2,2
978,3,3
979,0,0
980,1,1
981,1,1
982,1,0
983,0,0
984,1,1
985,0,0
986,2,2
987,1,1
988,3,3
989,4,4
990,3,3
991,3,3
992,0,0
993,3,3
994,0,0
995,4,4
996,1,1
997,1,1
998,4,4
999,1,0
