,preds_vec,true_vec
0,1,1
1,3,3
2,0,0
3,2,2
4,1,1
5,0,1
6,3,3
7,4,4
8,3,3
9,2,2
10,3,3
11,3,3
12,4,4
13,2,2
14,3,2
15,4,4
16,2,0
17,3,3
18,3,3
19,2,4
20,1,4
21,4,0
22,1,1
23,1,1
24,3,3
25,3,3
26,2,2
27,1,1
28,3,3
29,1,1
30,2,2
31,4,4
32,0,4
33,3,3
34,3,4
35,0,0
36,2,4
37,4,4
38,4,4
39,3,3
40,1,4
41,4,0
42,1,0
43,2,4
44,4,4
45,3,3
46,1,0
47,2,2
48,4,4
49,3,3
50,4,4
51,4,4
52,2,0
53,2,2
54,3,3
55,2,2
56,1,0
57,0,0
58,2,2
59,3,3
60,4,4
61,1,1
62,0,0
63,4,4
64,0,0
65,0,0
66,2,2
67,2,2
68,1,4
69,0,0
70,0,0
71,1,4
72,3,3
73,3,3
74,2,2
75,1,3
76,2,4
77,2,2
78,0,0
79,0,0
80,2,2
81,1,1
82,2,2
83,4,4
84,1,1
85,0,0
86,1,1
87,0,0
88,0,0
89,1,1
90,1,1
91,0,2
92,4,4
93,2,2
94,2,0
95,3,3
96,2,2
97,4,4
98,2,1
99,4,4
100,3,3
101,3,3
102,2,2
103,0,0
104,0,0
105,1,1
106,0,0
107,1,1
108,4,4
109,0,0
110,1,1
111,1,1
112,4,4
113,4,4
114,0,0
115,1,1
116,4,2
117,3,3
118,2,2
119,0,0
120,2,2
121,3,3
122,0,0
123,2,2
124,3,3
125,1,4
126,2,2
127,1,0
128,3,3
129,0,0
130,2,2
131,3,3
132,3,3
133,1,1
134,4,0
135,0,2
136,1,1
137,2,1
138,2,2
139,4,4
140,0,0
141,3,3
142,3,2
143,2,0
144,2,2
145,0,0
146,4,4
147,1,0
148,0,0
149,4,4
150,4,4
151,3,3
152,2,0
153,3,3
154,0,0
155,0,0
156,1,3
157,1,1
158,4,4
159,0,0
160,1,1
161,0,0
162,1,1
163,2,2
164,0,0
165,4,4
166,3,3
167,0,0
168,1,4
169,3,3
170,4,4
171,4,4
172,4,4
173,3,3
174,1,1
175,2,2
176,2,2
177,1,1
178,0,0
179,3,3
180,1,1
181,1,1
182,1,1
183,3,3
184,2,2
185,1,0
186,2,2
187,1,1
188,3,3
189,4,1
190,3,3
191,4,4
192,3,3
193,1,4
194,3,3
195,4,4
196,4,4
197,0,0
198,1,4
199,4,4
200,2,2
201,4,4
202,3,3
203,0,0
204,2,2
205,2,2
206,4,4
207,0,0
208,3,3
209,1,1
210,0,2
211,2,2
212,2,2
213,4,4
214,1,0
215,1,4
216,0,0
217,1,0
218,1,1
219,0,2
220,1,1
221,0,0
222,1,0
223,2,2
224,2,2
225,2,2
226,3,3
227,0,0
228,4,4
229,1,1
230,2,2
231,1,1
232,1,1
233,3,3
234,1,1
235,4,4
236,0,0
237,1,4
238,2,2
239,2,2
240,4,4
241,2,4
242,4,4
243,2,2
244,2,2
245,1,0
246,3,3
247,3,3
248,4,4
249,2,2
250,2,2
251,0,0
252,2,2
253,2,2
254,4,4
255,4,4
256,1,1
257,4,0
258,4,4
259,3,3
260,1,1
261,4,4
262,0,0
263,1,1
264,0,0
265,1,1
266,0,0
267,1,1
268,2,2
269,4,4
270,4,4
271,0,0
272,0,0
273,3,3
274,1,1
275,2,2
276,0,2
277,3,3
278,1,1
279,1,3
280,0,0
281,0,0
282,3,3
283,3,3
284,1,0
285,4,4
286,4,4
287,2,2
288,2,2
289,4,4
290,4,1
291,4,4
292,1,1
293,4,4
294,2,2
295,0,3
296,3,3
297,3,3
298,1,1
299,1,1
300,4,4
301,1,1
302,0,1
303,4,4
304,1,3
305,3,3
306,4,1
307,1,1
308,1,1
309,4,0
310,3,3
311,3,3
312,1,0
313,3,3
314,1,0
315,4,4
316,0,0
317,2,2
318,4,4
319,1,1
320,4,0
321,2,2
322,1,1
323,0,0
324,2,2
325,3,3
326,3,3
327,0,0
328,0,2
329,1,1
330,2,2
331,4,4
332,1,1
333,2,2
334,0,0
335,1,1
336,4,4
337,0,2
338,4,4
339,4,4
340,4,4
341,0,0
342,1,1
343,0,0
344,2,2
345,0,1
346,2,0
347,2,2
348,0,1
349,2,2
350,2,2
351,0,0
352,4,4
353,1,1
354,1,1
355,0,2
356,2,2
357,1,1
358,4,4
359,2,2
360,3,3
361,4,4
362,0,1
363,3,3
364,3,3
365,1,1
366,4,4
367,3,3
368,2,0
369,1,1
370,4,4
371,4,4
372,1,1
373,2,2
374,0,3
375,2,2
376,1,1
377,3,3
378,2,0
379,4,2
380,3,3
381,4,4
382,3,3
383,4,4
384,1,1
385,1,1
386,3,3
387,2,2
388,1,3
389,0,1
390,1,1
391,3,3
392,3,3
393,1,1
394,1,1
395,1,1
396,1,1
397,0,0
398,0,0
399,4,2
400,3,3
401,0,0
402,3,3
403,3,1
404,1,3
405,2,2
406,2,0
407,1,1
408,0,0
409,1,1
410,0,0
411,2,2
412,1,1
413,4,4
414,1,1
415,1,1
416,0,4
417,2,2
418,1,4
419,4,4
420,0,0
421,3,3
422,1,4
423,3,3
424,2,0
425,0,0
426,1,1
427,2,2
428,1,3
429,4,2
430,1,1
431,1,1
432,3,3
433,4,4
434,1,1
435,4,2
436,3,3
437,1,4
438,1,3
439,3,3
440,1,0
441,3,3
442,1,1
443,3,1
444,4,4
445,2,2
446,3,3
447,1,1
448,4,4
449,3,3
450,2,2
451,4,4
452,4,1
453,2,0
454,2,0
455,3,3
456,4,2
457,3,3
458,2,1
459,1,1
460,1,1
461,4,4
462,1,4
463,3,3
464,3,1
465,3,3
466,3,3
467,0,0
468,3,3
469,3,3
470,3,3
471,4,4
472,4,4
473,3,3
474,4,4
475,3,3
476,4,4
477,4,2
478,4,4
479,1,1
480,2,2
481,4,4
482,3,1
483,0,2
484,2,2
485,0,0
486,4,4
487,2,1
488,4,4
489,2,2
490,0,0
491,1,3
492,0,0
493,3,3
494,2,2
495,3,3
496,4,4
497,1,1
498,2,0
499,2,2
500,3,3
501,3,3
502,3,1
503,2,2
504,0,0
505,1,1
506,1,0
507,3,3
508,1,1
509,4,4
510,3,3
511,0,0
512,1,1
513,2,2
514,3,1
515,4,4
516,2,2
517,1,1
518,0,2
519,1,1
520,1,1
521,0,0
522,1,3
523,3,3
524,1,0
525,0,0
526,2,2
527,4,4
528,2,2
529,2,2
530,3,3
531,4,4
532,2,2
533,0,0
534,3,3
535,0,0
536,1,0
537,3,3
538,2,2
539,3,3
540,3,3
541,4,2
542,0,0
543,0,0
544,0,0
545,2,2
546,3,1
547,3,3
548,2,2
549,2,2
550,4,4
551,4,4
552,2,2
553,1,3
554,1,1
555,4,4
556,4,0
557,2,2
558,0,2
559,0,0
560,1,1
561,3,3
562,3,3
563,0,0
564,2,2
565,2,2
566,1,1
567,0,0
568,0,0
569,1,3
570,2,2
571,1,1
572,2,2
573,0,0
574,4,0
575,4,4
576,4,4
577,1,3
578,2,0
579,3,3
580,3,3
581,0,0
582,2,2
583,0,0
584,3,3
585,2,2
586,0,0
587,4,4
588,3,3
589,0,1
590,2,2
591,2,2
592,4,4
593,2,2
594,0,0
595,2,2
596,2,0
597,4,0
598,3,3
599,4,4
600,2,0
601,3,3
602,3,3
603,1,1
604,4,4
605,3,3
606,4,4
607,3,3
608,1,4
609,3,3
610,4,4
611,3,3
612,4,4
613,2,1
614,1,4
615,2,2
616,3,0
617,3,3
618,1,1
619,2,2
620,4,4
621,3,3
622,4,2
623,4,4
624,4,4
625,1,1
626,1,1
627,1,1
628,4,4
629,0,4
630,1,1
631,4,4
632,3,1
633,4,4
634,1,1
635,3,3
636,4,2
637,1,4
638,4,4
639,4,4
640,3,1
641,2,2
642,0,0
643,1,1
644,4,4
645,0,0
646,0,1
647,4,4
648,2,2
649,3,3
650,0,2
651,4,4
652,2,2
653,4,4
654,4,4
655,1,0
656,2,2
657,4,4
658,2,2
659,1,1
660,1,1
661,4,1
662,4,1
663,0,0
664,2,2
665,0,0
666,0,2
667,2,2
668,0,0
669,0,0
670,4,0
671,0,0
672,2,2
673,2,2
674,1,1
675,1,4
676,2,2
677,1,1
678,0,3
679,3,3
680,4,4
681,3,3
682,4,4
683,1,1
684,4,4
685,2,2
686,1,1
687,0,0
688,3,3
689,0,0
690,1,1
691,3,3
692,0,2
693,0,0
694,4,4
695,3,3
696,4,4
697,3,3
698,1,1
699,2,2
700,3,3
701,4,4
702,1,1
703,4,4
704,2,2
705,2,2
706,1,1
707,3,3
708,1,4
709,4,4
710,1,3
711,3,3
712,3,3
713,0,0
714,2,2
715,0,0
716,4,4
717,2,2
718,4,4
719,0,0
720,2,2
721,3,3
722,1,1
723,4,4
724,2,2
725,2,2
726,0,2
727,4,4
728,4,4
729,3,3
730,3,3
731,4,4
732,2,2
733,1,1
734,4,1
735,2,2
736,0,0
737,0,0
738,0,0
739,4,2
740,1,1
741,2,2
742,4,4
743,0,0
744,2,2
745,0,0
746,4,4
747,1,1
748,0,2
749,3,3
750,2,2
751,0,0
752,1,1
753,4,2
754,1,1
755,0,0
756,3,3
757,1,3
758,1,1
759,1,1
760,2,2
761,4,4
762,4,0
763,2,2
764,2,2
765,4,4
766,4,4
767,3,2
768,0,4
769,3,3
770,3,3
771,3,3
772,0,2
773,2,2
774,0,0
775,1,1
776,1,1
777,2,2
778,2,2
779,1,4
