,preds_vec,true_vec
0,2,2
1,3,3
2,1,0
3,3,3
4,0,0
5,4,4
6,2,2
7,3,1
8,3,3
9,1,1
10,4,0
11,2,2
12,2,2
13,2,0
14,4,4
15,2,2
16,4,2
17,4,4
18,1,1
19,4,4
20,3,3
21,1,1
22,1,1
23,1,1
24,3,3
25,2,2
26,3,3
27,2,0
28,1,4
29,3,3
30,1,1
31,3,3
32,1,3
33,3,3
34,1,1
35,4,4
36,1,1
37,0,0
38,0,0
39,0,0
40,1,1
41,1,3
42,1,0
43,0,0
44,1,1
45,4,2
46,1,1
47,3,3
48,1,1
49,3,3
50,3,3
51,0,0
52,1,1
53,0,0
54,0,0
55,3,3
56,1,1
57,4,4
58,1,1
59,1,1
60,2,2
61,0,0
62,4,4
63,1,1
64,2,2
65,3,3
66,3,3
67,0,0
68,1,1
69,0,2
70,2,2
71,0,0
72,2,4
73,1,1
74,1,1
75,2,2
76,4,4
77,1,4
78,4,4
79,3,3
80,0,0
81,4,4
82,4,4
83,2,2
84,4,4
85,3,3
86,2,2
87,2,2
88,0,0
89,2,2
90,1,1
91,1,1
92,1,1
93,3,3
94,4,4
95,0,2
96,1,1
97,4,4
98,2,2
99,2,2
100,0,0
101,4,4
102,3,3
103,1,4
104,2,2
105,3,3
106,0,0
107,1,3
108,0,2
109,2,2
110,4,4
111,0,0
112,2,3
113,2,2
114,1,0
115,3,3
116,1,1
117,4,4
118,1,1
119,2,2
120,2,2
121,2,2
122,1,0
123,4,4
124,0,0
125,4,2
126,4,0
127,3,3
128,1,1
129,1,1
130,1,1
131,0,2
132,2,2
133,2,2
134,2,2
135,3,3
136,1,3
137,2,2
138,0,0
139,4,4
140,2,2
141,4,4
142,3,1
143,4,4
144,2,2
145,3,3
146,0,0
147,2,2
148,3,3
149,0,0
150,2,2
151,0,0
152,3,3
153,1,4
154,2,0
155,1,0
156,2,2
157,0,2
158,0,0
159,1,1
160,2,2
161,2,2
162,0,0
163,2,2
164,4,4
165,2,2
166,0,0
167,4,2
168,3,3
169,4,4
170,3,3
171,0,1
172,0,0
173,3,3
174,0,2
175,4,4
176,4,0
177,0,0
178,4,4
179,0,0
180,2,2
181,1,1
182,2,2
183,1,3
184,3,3
185,4,4
186,3,3
187,4,4
188,4,0
189,0,0
190,0,0
191,0,0
192,2,2
193,4,4
194,4,2
195,3,3
196,0,0
197,0,1
198,2,2
199,4,4
200,1,1
201,2,0
202,3,4
203,0,4
204,4,2
205,0,4
206,1,0
207,4,4
208,0,0
209,4,4
210,2,2
211,1,0
212,3,3
213,4,4
214,2,2
215,0,0
216,3,3
217,4,4
218,4,4
219,2,2
220,3,3
221,1,2
222,2,2
223,4,4
224,1,4
225,2,2
226,1,1
227,1,1
228,4,4
229,2,2
230,4,4
231,1,2
232,4,3
233,2,0
234,1,1
235,4,4
236,2,2
237,3,3
238,4,4
239,4,2
240,3,3
241,1,0
242,4,4
243,1,1
244,4,4
245,4,4
246,1,1
247,4,4
248,3,3
249,1,3
250,4,4
251,4,4
252,1,1
253,0,0
