,loss_train,acc_train,loss_val,acc_val
0,0.9182732248306275,"tensor(0.6528, device='cuda:0', dtype=torch.float64)",2.3171174535751344,"tensor(0.5190, device='cuda:0', dtype=torch.float64)"
1,0.6797731530666351,"tensor(0.7508, device='cuda:0', dtype=torch.float64)",0.57174388641119,"tensor(0.7980, device='cuda:0', dtype=torch.float64)"
2,0.536333776652813,"tensor(0.8013, device='cuda:0', dtype=torch.float64)",0.3343684701919556,"tensor(0.8730, device='cuda:0', dtype=torch.float64)"
3,0.5068480922281742,"tensor(0.8210, device='cuda:0', dtype=torch.float64)",0.6489817719459534,"tensor(0.7890, device='cuda:0', dtype=torch.float64)"
4,0.48235603788495063,"tensor(0.8280, device='cuda:0', dtype=torch.float64)",0.4738849670886993,"tensor(0.8200, device='cuda:0', dtype=torch.float64)"
5,0.4156247683018446,"tensor(0.8420, device='cuda:0', dtype=torch.float64)",0.39700210762023924,"tensor(0.8560, device='cuda:0', dtype=torch.float64)"
6,0.37209392321109774,"tensor(0.8588, device='cuda:0', dtype=torch.float64)",0.3302485836446285,"tensor(0.8760, device='cuda:0', dtype=torch.float64)"
7,0.3844369171112776,"tensor(0.8648, device='cuda:0', dtype=torch.float64)",0.3796567424535751,"tensor(0.8460, device='cuda:0', dtype=torch.float64)"
8,0.35760183329880235,"tensor(0.8635, device='cuda:0', dtype=torch.float64)",0.9294151177406311,"tensor(0.6840, device='cuda:0', dtype=torch.float64)"
9,0.34255199393630026,"tensor(0.8695, device='cuda:0', dtype=torch.float64)",0.5354707098007202,"tensor(0.7770, device='cuda:0', dtype=torch.float64)"
10,0.30978818867355584,"tensor(0.8832, device='cuda:0', dtype=torch.float64)",0.30066965556144715,"tensor(0.8860, device='cuda:0', dtype=torch.float64)"
11,0.3032769077718258,"tensor(0.8840, device='cuda:0', dtype=torch.float64)",0.24612841972708702,"tensor(0.9000, device='cuda:0', dtype=torch.float64)"
12,0.3011829763688147,"tensor(0.8875, device='cuda:0', dtype=torch.float64)",0.23777460807561873,"tensor(0.9060, device='cuda:0', dtype=torch.float64)"
13,0.26945726258307695,"tensor(0.8988, device='cuda:0', dtype=torch.float64)",0.3778090139627457,"tensor(0.8490, device='cuda:0', dtype=torch.float64)"
14,0.2820647305101156,"tensor(0.8958, device='cuda:0', dtype=torch.float64)",0.28620425462722776,"tensor(0.8890, device='cuda:0', dtype=torch.float64)"
15,0.2623388789519668,"tensor(0.9040, device='cuda:0', dtype=torch.float64)",0.29575728595256806,"tensor(0.8870, device='cuda:0', dtype=torch.float64)"
16,0.273729554310441,"tensor(0.8995, device='cuda:0', dtype=torch.float64)",0.22243533715605734,"tensor(0.9200, device='cuda:0', dtype=torch.float64)"
17,0.26053407944738866,"tensor(0.9100, device='cuda:0', dtype=torch.float64)",1.288496763586998,"tensor(0.6440, device='cuda:0', dtype=torch.float64)"
18,0.2589888204485178,"tensor(0.9025, device='cuda:0', dtype=torch.float64)",0.23220315927267074,"tensor(0.9080, device='cuda:0', dtype=torch.float64)"
19,0.20571853790804745,"tensor(0.9230, device='cuda:0', dtype=torch.float64)",0.17706431014835836,"tensor(0.9380, device='cuda:0', dtype=torch.float64)"
20,0.16101500941999256,"tensor(0.9377, device='cuda:0', dtype=torch.float64)",0.13654569812864065,"tensor(0.9560, device='cuda:0', dtype=torch.float64)"
21,0.12942739741317927,"tensor(0.9517, device='cuda:0', dtype=torch.float64)",0.12075972951948642,"tensor(0.9590, device='cuda:0', dtype=torch.float64)"
22,0.133506859049201,"tensor(0.9507, device='cuda:0', dtype=torch.float64)",0.11909370235353708,"tensor(0.9610, device='cuda:0', dtype=torch.float64)"
23,0.12430973998457194,"tensor(0.9535, device='cuda:0', dtype=torch.float64)",0.12398441702872515,"tensor(0.9510, device='cuda:0', dtype=torch.float64)"
24,0.11917029461171479,"tensor(0.9565, device='cuda:0', dtype=torch.float64)",0.10988500680960715,"tensor(0.9650, device='cuda:0', dtype=torch.float64)"
25,0.10792441839724778,"tensor(0.9610, device='cuda:0', dtype=torch.float64)",0.11701359898597002,"tensor(0.9610, device='cuda:0', dtype=torch.float64)"
26,0.11111181573010981,"tensor(0.9577, device='cuda:0', dtype=torch.float64)",0.10445576518028975,"tensor(0.9650, device='cuda:0', dtype=torch.float64)"
27,0.09812214334914461,"tensor(0.9665, device='cuda:0', dtype=torch.float64)",0.10128329065442085,"tensor(0.9690, device='cuda:0', dtype=torch.float64)"
28,0.09981690487370361,"tensor(0.9625, device='cuda:0', dtype=torch.float64)",0.1079823096501641,"tensor(0.9590, device='cuda:0', dtype=torch.float64)"
