,preds_vec,true_vec
0,3,3
1,4,4
2,3,3
3,0,0
4,0,0
5,1,1
6,0,0
7,1,1
8,3,3
9,3,3
10,1,1
11,0,0
12,0,0
13,3,3
14,4,4
15,4,4
16,3,3
17,2,2
18,3,3
19,2,2
20,4,0
21,3,3
22,4,4
23,2,2
24,4,4
25,0,0
26,1,1
27,0,0
28,4,4
29,4,4
30,3,3
31,2,2
32,4,4
33,0,0
34,0,0
35,4,4
36,4,0
37,2,2
38,3,3
39,4,4
40,3,3
41,4,4
42,0,0
43,1,1
44,0,0
45,2,2
46,2,2
47,3,3
48,1,1
49,4,4
50,3,3
51,4,4
52,0,0
53,0,0
54,2,2
55,4,4
56,1,1
57,2,2
58,1,1
59,2,2
60,1,1
61,4,4
62,3,3
63,2,2
64,0,0
65,0,0
66,3,3
67,2,0
68,3,3
69,3,3
70,0,0
71,2,2
72,1,1
73,4,4
74,1,1
75,2,2
76,2,2
77,1,1
78,0,0
79,4,4
80,3,3
81,0,0
82,1,1
83,0,0
84,3,3
85,2,2
86,4,0
87,2,2
88,2,2
89,0,0
90,0,0
91,3,3
92,0,0
93,1,1
94,3,3
95,0,0
96,4,4
97,3,3
98,3,3
99,3,3
100,0,0
101,2,0
102,0,0
103,3,3
104,2,2
105,0,0
106,1,1
107,1,1
108,0,0
109,1,1
110,1,1
111,1,1
112,4,0
113,1,1
114,1,1
115,1,1
116,2,0
117,1,1
118,4,4
119,1,1
120,1,1
121,2,2
122,0,0
123,3,3
124,2,2
125,4,4
126,1,1
127,0,0
128,1,1
129,2,2
130,4,4
131,1,1
132,2,2
133,3,3
134,1,1
135,2,2
136,2,0
137,2,2
138,1,1
139,2,2
140,3,3
141,3,3
142,4,0
143,3,3
144,1,1
145,0,0
146,3,3
147,0,0
148,3,3
149,4,4
150,0,0
151,2,2
152,0,0
153,1,1
154,3,3
155,2,2
156,4,4
157,0,0
158,3,3
159,4,4
160,3,3
161,2,2
162,3,3
163,4,4
164,0,0
165,4,4
166,4,4
167,4,4
168,3,3
169,1,1
170,3,3
171,1,1
172,2,2
173,0,0
174,2,2
175,2,4
176,2,2
177,4,4
178,4,4
179,4,4
180,1,1
181,0,0
182,2,2
183,0,0
184,0,0
185,1,1
186,2,2
187,1,1
188,3,3
189,4,4
190,3,3
191,4,4
192,3,3
193,1,3
194,2,2
195,4,4
196,1,1
197,0,0
198,3,3
199,2,2
200,0,0
201,4,4
202,2,2
203,1,1
204,1,1
205,1,1
206,1,3
207,0,0
208,0,0
209,4,4
210,2,2
211,4,4
212,2,2
213,0,0
214,1,1
215,1,1
216,2,2
217,2,2
218,3,3
219,2,2
220,4,0
221,3,3
222,4,4
223,0,0
224,4,4
225,1,1
226,4,4
227,4,4
228,3,3
