,preds_vec,true_vec
0,2,2
1,4,4
2,4,4
3,1,1
4,0,0
5,0,0
6,2,2
7,4,4
8,2,2
9,2,2
10,1,1
11,2,2
12,2,2
13,2,4
14,3,3
15,3,3
16,3,3
17,2,2
18,1,1
19,2,0
20,3,3
21,0,0
22,1,1
23,0,0
24,3,3
25,3,3
26,3,3
27,2,2
28,2,2
29,2,2
30,3,3
31,2,2
32,4,4
33,2,2
34,4,4
35,4,4
36,3,3
37,0,4
38,0,0
39,4,4
40,0,0
41,2,2
42,2,2
43,3,3
44,1,1
45,4,4
46,1,1
47,3,3
48,3,3
49,1,1
50,4,4
51,2,2
52,0,0
53,4,4
54,2,2
55,3,3
56,1,1
57,0,0
58,1,1
59,3,3
60,0,0
61,2,2
62,3,3
63,1,1
64,2,2
65,0,0
66,1,1
67,1,1
68,1,1
69,2,2
70,4,4
71,3,3
72,1,1
73,2,2
74,3,3
75,4,4
76,4,4
77,2,2
78,4,4
79,3,3
80,1,1
81,3,3
82,4,4
83,3,3
84,2,2
85,3,3
86,2,2
87,0,0
88,2,4
89,4,4
90,0,0
91,2,2
92,3,3
93,2,2
94,1,1
95,4,1
96,2,2
97,0,0
98,3,3
99,2,2
100,2,2
101,0,0
102,1,1
103,3,3
104,0,0
105,3,3
106,3,3
107,0,0
108,1,1
109,2,2
110,4,4
111,2,4
112,2,2
113,3,3
114,2,2
115,4,4
116,0,2
117,1,1
118,4,4
119,1,1
120,4,4
121,0,0
122,1,1
123,4,4
124,4,4
125,4,4
126,3,3
127,3,3
128,4,4
129,4,4
130,0,0
131,1,1
132,0,0
133,0,0
134,1,1
135,4,4
136,0,0
137,1,1
138,3,3
139,1,1
140,4,4
141,2,2
142,2,2
143,3,3
144,0,0
145,0,0
146,1,1
147,1,1
148,2,2
149,2,2
150,1,1
151,3,3
152,0,0
153,2,2
154,2,2
155,2,2
156,2,2
157,3,3
158,1,1
159,0,0
160,3,3
161,0,0
162,3,3
163,0,0
164,2,2
165,4,4
166,0,0
167,0,0
168,4,4
169,1,1
170,0,0
171,0,0
172,1,1
173,4,4
174,0,0
175,2,2
176,3,3
177,4,0
178,3,3
179,0,0
180,0,0
181,4,4
182,1,1
183,2,2
184,2,2
185,1,1
186,2,4
187,4,4
188,2,2
189,2,4
190,4,4
191,4,4
192,4,4
193,1,1
194,0,0
195,4,4
196,4,4
197,4,4
198,3,3
199,2,2
200,0,0
201,0,0
202,3,3
203,3,3
204,3,3
205,2,2
206,0,0
207,0,0
208,3,3
209,3,3
210,1,1
211,3,3
212,1,1
213,4,4
214,1,1
215,3,3
216,2,2
217,0,0
218,2,4
219,2,2
220,4,4
221,4,0
222,1,1
223,0,0
224,4,0
225,4,4
226,4,4
227,4,4
228,2,2
229,4,4
230,1,1
231,3,3
232,4,4
233,4,0
234,4,4
235,4,4
236,0,0
237,0,0
238,3,3
239,4,4
240,4,4
241,2,2
242,1,1
243,2,2
244,4,4
245,1,1
246,3,3
247,2,2
248,4,4
249,4,4
250,4,4
251,0,0
252,1,1
253,1,1
254,1,1
255,1,1
256,1,1
257,0,0
258,0,0
259,2,2
260,3,3
261,3,3
262,1,1
263,4,4
264,0,0
265,3,3
266,0,0
267,1,1
268,0,4
269,3,3
270,0,0
271,0,0
272,3,3
273,0,0
274,0,0
275,2,2
276,0,0
277,4,4
278,0,0
279,1,1
280,0,0
281,1,1
282,1,1
283,1,1
284,3,3
285,3,3
286,2,2
287,4,4
288,2,2
289,0,0
290,4,4
291,0,0
292,2,2
293,4,4
294,2,2
295,0,0
296,2,2
297,4,0
298,1,1
299,1,1
300,3,3
301,1,1
302,1,1
303,3,3
304,1,1
305,0,0
306,4,4
307,2,2
308,1,3
309,4,4
310,1,1
311,4,4
312,4,4
313,2,2
314,2,2
315,4,4
316,0,0
317,0,0
318,0,0
319,1,1
320,2,2
321,1,1
322,3,3
323,3,3
324,0,0
325,1,3
326,4,0
327,2,2
328,2,2
329,2,2
330,0,0
331,3,3
332,2,2
333,3,3
334,0,0
335,2,2
336,3,3
337,4,4
338,3,3
339,4,4
340,4,4
341,4,4
342,1,1
343,2,2
344,1,1
345,1,1
346,3,3
347,0,0
348,1,1
349,2,2
350,1,1
351,3,3
352,3,3
353,3,3
354,4,4
355,1,1
356,4,4
357,2,4
358,3,3
359,3,3
360,2,2
361,1,1
362,3,3
363,0,0
364,3,3
365,3,3
366,4,4
367,3,3
368,3,0
369,1,1
370,2,2
371,0,2
372,3,3
373,4,4
374,2,2
375,2,2
376,0,0
377,4,4
378,2,2
379,3,3
380,1,1
381,0,0
382,0,0
383,2,2
384,0,0
385,4,4
386,0,0
387,1,1
388,4,4
389,3,3
390,4,4
391,1,1
392,4,4
393,2,2
394,4,0
395,3,3
396,2,2
397,1,1
398,2,2
399,3,3
400,3,3
401,4,4
402,1,1
403,4,4
404,0,0
405,3,3
406,1,1
407,2,2
408,1,1
409,1,1
410,2,2
411,1,1
412,1,1
413,2,2
414,3,3
415,4,4
416,1,1
417,4,4
418,3,3
419,3,3
420,3,3
421,3,3
422,2,2
423,4,4
424,1,1
425,0,0
426,4,4
427,4,0
428,2,4
429,3,3
430,1,1
431,4,4
432,1,1
433,3,3
434,0,0
435,4,4
436,1,1
437,3,3
438,0,0
439,4,4
440,1,1
441,4,4
442,3,3
443,2,0
444,1,1
445,3,3
446,4,4
447,1,1
448,4,4
449,4,4
450,2,2
451,1,4
452,2,2
453,3,3
454,4,4
455,2,2
456,1,1
457,2,2
458,3,3
459,4,4
460,0,0
461,1,1
462,0,0
463,2,2
464,1,1
465,2,2
466,1,1
467,3,3
468,2,2
469,0,0
470,0,0
471,1,1
472,2,1
473,2,4
474,0,0
475,0,0
476,4,4
477,3,3
478,3,3
479,3,3
480,0,0
481,3,3
482,3,3
483,4,4
484,2,2
485,4,0
486,3,3
487,4,4
488,3,3
489,1,1
490,2,2
491,2,2
492,2,4
493,0,0
494,3,3
495,3,3
496,0,0
497,4,4
498,1,3
499,3,3
500,1,1
501,2,2
502,0,0
503,3,3
504,0,0
505,2,2
506,0,0
507,3,3
508,3,3
509,0,0
510,3,3
511,2,2
512,3,3
513,2,2
514,1,4
515,4,4
516,2,2
517,2,2
518,0,0
519,4,4
520,1,1
521,1,1
522,1,1
523,2,2
524,4,4
525,0,0
526,0,0
527,1,1
528,2,4
529,2,2
530,3,3
531,3,3
532,1,1
533,1,1
534,2,4
535,1,1
536,2,2
537,1,1
538,2,2
539,2,0
540,1,1
541,3,3
542,3,3
543,1,1
544,3,3
545,4,4
546,3,3
547,1,3
548,4,4
549,3,3
550,0,2
551,1,1
552,0,0
553,4,4
554,4,4
555,1,1
556,0,0
557,2,2
558,4,0
559,3,3
560,3,3
561,0,0
562,2,2
563,1,1
564,0,0
565,1,1
566,4,4
567,1,1
568,2,2
569,3,3
570,2,2
571,0,0
572,1,1
573,1,1
574,0,0
575,2,2
576,0,0
577,2,0
578,2,2
579,2,2
580,2,2
581,0,0
582,4,4
583,4,4
584,2,2
585,1,1
586,1,1
587,3,3
588,3,3
589,3,3
590,3,3
591,2,2
592,3,3
593,1,1
594,0,0
595,1,1
596,4,4
597,1,1
598,4,4
599,1,1
600,0,0
601,2,2
602,3,3
603,4,2
604,0,0
605,0,0
606,2,2
607,1,1
608,4,4
609,3,3
610,0,0
611,1,1
612,1,1
613,4,4
614,2,2
615,0,0
616,1,4
617,3,3
618,1,1
619,4,4
620,4,4
621,0,0
622,1,1
623,3,3
624,3,3
625,0,0
626,0,0
627,0,0
628,0,0
629,4,4
630,0,0
631,2,2
632,0,0
633,1,1
634,0,0
635,0,0
636,4,4
637,0,0
638,1,1
639,3,3
640,1,1
641,4,4
642,1,3
643,2,2
644,0,0
645,2,2
646,3,3
647,0,0
648,2,2
649,1,0
650,0,0
651,0,0
652,1,1
653,4,4
654,2,2
655,2,2
656,1,1
657,1,1
658,1,1
659,4,4
660,3,3
661,0,0
662,1,1
663,1,1
664,4,4
665,2,2
666,2,2
667,1,1
668,1,1
669,4,4
670,3,3
671,1,4
672,0,0
673,0,0
674,1,1
675,2,2
676,4,4
677,2,2
678,2,2
679,1,1
680,2,2
681,1,1
682,3,3
683,4,4
684,4,4
685,2,2
686,3,3
687,3,3
688,2,2
689,4,4
690,1,1
691,1,1
692,3,3
693,3,3
694,4,4
695,3,3
696,1,1
697,4,4
698,2,2
699,0,0
700,2,2
701,0,0
702,4,4
703,3,3
704,2,2
705,1,1
706,4,4
707,4,4
708,1,1
709,1,0
710,0,0
711,2,2
712,2,2
713,0,0
714,3,3
715,3,3
716,2,2
717,0,0
718,2,2
719,2,2
720,0,0
721,4,4
722,4,4
723,1,1
724,4,4
725,0,0
726,3,3
727,3,3
728,2,2
729,4,4
730,0,0
731,4,0
732,3,3
733,4,4
734,0,2
735,2,2
736,0,0
737,2,2
738,0,0
739,3,3
740,0,0
741,4,4
742,3,3
743,3,3
744,1,1
745,4,4
746,4,4
747,4,4
748,4,4
749,4,4
750,1,1
751,0,0
752,3,3
753,3,3
754,4,4
755,1,1
756,4,4
757,2,2
758,4,4
759,3,3
760,3,3
761,2,2
762,0,0
763,1,1
764,1,0
765,1,1
766,2,2
767,0,0
768,1,3
769,3,3
770,0,0
771,1,1
772,2,2
773,2,2
774,1,1
775,3,3
776,1,3
777,2,2
778,3,3
779,0,0
780,0,0
781,3,3
782,1,3
783,3,3
784,4,4
785,4,4
786,2,2
787,1,1
788,1,1
789,3,3
790,2,2
791,1,1
792,1,1
793,1,1
794,2,2
795,4,4
796,1,1
797,4,4
798,4,4
799,3,3
800,4,4
801,4,4
802,4,4
803,4,4
804,1,1
805,1,1
806,1,1
807,4,4
808,0,0
809,3,3
810,1,1
811,3,3
812,2,2
813,4,4
814,2,4
815,0,0
816,3,3
817,1,1
818,2,2
819,4,4
820,1,1
821,3,3
822,2,2
823,2,0
824,0,0
825,3,3
826,2,2
827,4,4
828,3,1
829,1,1
830,3,3
831,4,4
832,2,2
833,1,1
834,2,2
835,2,2
836,2,2
837,3,3
838,1,0
839,3,3
840,4,4
841,3,3
842,4,4
843,4,4
844,1,1
845,2,2
846,4,2
847,2,2
848,1,1
849,2,2
850,0,0
851,3,3
852,2,2
853,1,1
854,2,2
855,4,1
856,2,2
857,2,4
858,2,2
859,4,0
860,0,2
861,2,2
862,4,4
863,0,0
864,2,0
865,0,0
866,0,0
867,0,0
868,0,0
869,0,0
870,1,1
871,3,3
872,1,1
873,4,4
874,2,2
875,3,3
876,1,1
877,0,0
878,2,2
879,2,4
880,2,2
881,0,0
882,2,2
883,0,0
884,2,2
885,2,2
886,4,4
887,1,1
888,3,3
889,1,1
