,preds_vec,true_vec
0,1,1
1,3,3
2,3,3
3,4,4
4,0,0
5,4,4
6,4,4
7,0,0
8,3,3
9,0,0
10,3,3
11,2,2
12,0,0
13,1,3
14,2,4
15,1,1
16,4,4
17,1,1
18,2,2
19,0,0
20,1,1
21,3,3
22,1,3
23,2,2
24,0,0
25,3,3
26,4,0
27,2,2
28,2,2
29,1,1
30,2,2
31,3,3
32,0,0
33,3,3
34,4,4
35,4,4
36,4,4
37,1,1
38,4,4
39,3,3
40,4,4
41,4,2
42,1,1
43,2,2
44,3,3
45,2,2
46,1,1
47,1,1
48,0,0
49,2,2
50,3,3
51,3,3
52,0,0
53,0,0
54,2,0
55,4,4
56,0,0
57,1,1
58,4,4
59,3,3
60,2,2
61,2,2
62,2,2
63,1,1
64,0,0
65,4,4
66,4,4
67,1,1
68,2,0
69,2,2
70,0,0
71,2,2
72,4,4
73,2,2
74,3,3
75,1,1
76,1,3
77,4,4
78,3,3
79,0,0
80,3,3
81,0,0
82,0,0
83,2,4
84,1,1
85,3,3
86,2,2
87,2,2
88,1,1
89,2,2
90,0,0
91,1,1
92,0,0
93,3,3
94,2,2
95,2,2
96,0,0
97,3,3
98,1,1
99,1,1
100,4,4
101,2,2
102,4,4
103,0,0
104,1,1
105,0,0
106,0,0
107,1,0
108,4,4
109,1,1
110,3,3
111,3,3
112,4,4
113,1,1
114,2,2
115,2,2
116,4,4
117,4,4
118,3,3
119,0,0
120,3,3
121,2,2
122,0,0
123,1,4
124,2,2
125,3,3
126,3,3
127,3,3
128,1,1
129,0,0
130,3,3
131,2,2
132,3,3
133,0,0
134,0,0
135,2,2
136,1,1
137,4,4
138,4,4
139,1,1
140,2,2
141,0,0
142,2,4
143,3,3
144,2,2
145,3,3
146,3,3
147,4,4
148,2,2
149,2,2
150,1,1
151,3,3
152,2,2
153,0,0
154,0,0
155,4,4
156,1,1
157,1,3
158,3,3
159,1,1
160,3,3
161,2,2
162,4,4
163,4,4
164,1,1
165,3,3
166,4,4
167,1,1
168,0,0
169,3,3
170,2,2
171,3,3
172,0,4
173,4,4
174,3,3
175,0,0
176,4,4
177,0,0
178,2,2
179,4,4
180,1,1
181,0,0
182,2,2
183,1,1
184,0,0
185,4,0
186,0,0
187,1,1
188,4,4
189,4,4
190,0,0
191,3,3
192,4,4
193,0,0
194,2,2
195,2,2
196,0,0
197,2,2
198,3,3
199,1,1
200,4,4
201,2,2
202,2,2
203,1,1
204,3,3
205,4,4
206,4,4
207,2,2
208,2,2
209,2,2
210,0,0
211,4,4
212,0,0
213,1,1
214,3,3
215,2,2
216,2,2
217,4,4
218,1,1
219,1,1
220,0,0
221,2,2
222,4,4
223,3,3
224,3,3
225,4,4
226,1,1
227,3,3
228,4,4
229,4,4
230,1,1
231,2,2
232,3,3
233,0,0
234,4,0
235,2,2
236,0,0
237,2,2
238,4,1
239,0,0
240,1,1
241,0,0
242,2,2
243,3,3
244,3,3
245,4,4
246,2,2
247,1,1
248,0,0
249,1,1
250,4,4
251,3,3
252,0,0
253,3,3
254,2,2
255,3,3
256,1,1
257,1,1
258,2,2
259,3,3
260,2,4
261,1,1
262,3,3
263,0,0
264,1,1
265,0,0
266,0,0
267,4,4
268,0,0
269,1,1
270,2,2
271,4,4
272,1,1
273,2,2
274,3,3
275,3,3
276,2,2
277,1,1
278,1,1
279,3,3
280,4,4
281,3,3
282,2,2
283,3,3
284,0,0
285,0,0
286,3,3
287,3,3
288,2,2
289,0,2
290,3,3
291,2,4
292,4,4
293,2,2
294,2,2
295,1,1
296,1,1
297,2,2
298,2,2
299,2,2
300,4,4
301,4,4
302,4,4
303,4,4
304,4,0
305,1,1
306,1,1
307,3,3
308,1,1
309,3,3
310,4,4
311,0,0
312,0,0
313,4,4
314,1,1
315,3,3
316,3,3
317,2,2
318,4,4
319,2,2
320,1,1
321,0,0
322,1,1
323,1,1
324,1,1
325,1,1
326,1,1
327,0,0
328,3,3
329,0,0
330,4,4
331,2,0
332,4,4
333,0,0
334,3,3
335,2,2
336,1,1
337,0,0
338,1,1
339,0,0
340,1,1
341,1,1
342,1,1
343,4,4
344,3,3
345,3,3
346,2,0
347,4,0
348,3,3
349,4,4
350,2,2
351,3,3
352,0,0
353,3,3
354,3,3
355,4,4
356,3,3
357,2,2
358,0,4
359,2,2
360,2,2
361,0,0
362,1,1
363,0,0
364,3,3
365,1,0
366,0,0
367,2,2
368,1,1
369,2,2
370,4,4
371,3,3
372,0,0
373,3,3
374,0,0
375,4,4
376,1,1
377,2,2
378,0,0
379,2,2
380,0,0
381,3,3
382,4,4
383,2,2
384,1,1
385,3,3
386,0,0
387,4,4
388,2,2
389,4,4
390,2,4
391,4,4
392,4,4
393,2,2
394,2,2
395,3,3
396,1,1
397,1,1
398,4,4
399,3,3
400,0,0
401,1,1
402,0,0
403,3,3
404,1,1
405,4,2
406,2,2
407,1,1
408,0,0
409,0,0
410,4,4
411,2,2
412,4,4
413,1,1
414,4,4
415,2,0
416,4,4
417,4,4
418,3,3
419,1,1
420,1,1
421,1,1
422,3,3
423,2,2
424,4,4
425,2,2
426,3,3
427,0,0
428,2,2
429,1,1
430,2,2
431,1,1
432,4,4
433,3,3
434,2,2
435,1,1
436,1,1
437,3,3
438,2,2
439,3,3
440,4,4
441,2,2
442,0,0
443,1,1
444,4,4
445,4,4
446,0,0
447,0,0
448,2,2
449,1,1
450,3,3
451,1,1
452,4,0
453,2,2
454,0,0
455,3,3
456,4,4
457,1,1
458,1,1
459,3,3
460,2,2
461,2,2
462,4,2
463,3,3
464,1,4
465,3,3
466,0,0
467,2,2
468,2,2
469,3,3
470,4,4
471,2,2
472,4,4
473,2,2
474,0,0
475,2,2
476,4,4
477,3,3
478,1,3
479,4,4
480,3,3
481,1,1
482,1,1
483,1,3
484,1,1
485,3,3
486,4,4
487,3,3
488,1,1
489,1,1
490,4,4
491,4,4
492,2,2
493,3,3
494,2,2
495,2,2
496,1,3
497,2,2
498,3,3
499,3,3
500,2,2
501,4,4
502,4,4
503,0,0
504,3,3
505,3,3
506,1,1
507,2,2
508,1,1
509,3,3
510,3,3
511,3,3
512,1,1
513,2,2
514,2,2
515,1,1
516,1,1
517,4,4
518,4,4
519,1,1
520,4,0
521,4,4
522,2,2
523,1,1
524,1,1
525,0,0
526,0,0
527,2,2
528,2,4
529,4,0
530,4,4
531,4,4
532,1,1
533,1,1
534,0,0
535,1,1
536,4,4
537,1,1
538,4,4
539,0,0
540,0,0
541,1,1
542,2,2
543,3,3
544,0,0
545,3,3
546,4,0
547,0,0
548,1,1
549,4,4
550,1,1
551,0,0
552,0,0
553,4,4
554,2,2
555,1,1
556,4,4
557,2,2
558,3,3
559,1,1
560,4,4
561,3,3
562,4,4
563,0,0
564,2,2
565,0,0
566,1,1
567,2,2
568,3,3
569,4,4
570,2,2
571,3,3
572,2,2
573,1,1
574,1,1
575,3,3
576,4,4
577,0,0
578,1,1
579,4,4
580,2,2
581,1,1
582,1,1
583,0,0
584,3,3
585,1,1
586,2,2
587,1,1
588,3,3
589,1,1
590,1,1
591,4,4
592,2,2
593,1,1
594,2,2
595,1,1
596,3,3
597,4,4
598,2,2
599,2,2
600,0,0
601,2,2
602,1,1
603,3,3
604,1,1
605,0,0
606,1,1
607,4,4
608,2,2
609,1,1
610,4,4
611,4,4
612,0,0
613,1,1
614,0,0
615,1,1
616,1,1
617,4,4
618,2,2
619,3,3
620,2,2
621,4,4
622,1,1
623,1,1
624,2,2
625,2,2
626,3,3
627,2,2
628,1,1
629,1,1
630,3,3
631,0,0
632,4,4
633,0,0
634,2,2
635,0,0
636,0,0
637,3,3
638,4,4
639,0,0
640,2,2
641,1,1
642,2,0
643,1,1
644,0,0
645,0,0
646,4,4
647,1,1
648,3,3
649,2,2
650,0,0
651,1,1
652,1,1
653,4,4
654,1,2
655,3,3
656,2,4
657,4,4
658,4,4
659,4,4
660,3,3
661,1,1
662,1,1
663,4,4
664,4,4
665,1,1
666,2,2
667,4,4
668,3,3
669,0,0
670,3,3
671,4,4
672,0,0
673,2,2
674,4,4
675,0,0
676,4,4
677,2,2
678,3,3
679,0,0
680,1,1
681,0,2
682,3,3
683,0,2
684,4,4
685,3,3
686,4,4
687,1,3
688,3,3
689,3,3
690,0,0
691,0,0
692,4,4
693,3,3
694,1,1
695,3,3
696,2,2
697,1,1
698,0,0
699,2,2
700,4,4
701,1,1
702,4,4
703,3,3
704,2,2
705,2,2
706,0,0
707,2,2
708,0,0
709,1,1
710,2,2
711,4,4
712,3,3
713,2,2
714,0,0
715,4,4
716,1,1
717,0,0
718,4,4
719,1,1
720,2,2
721,4,4
722,0,0
723,3,3
724,0,0
725,1,1
726,3,3
727,2,2
728,0,0
729,1,1
730,2,4
731,2,2
732,4,4
733,1,1
734,4,4
735,3,3
736,0,0
737,4,4
738,2,2
739,3,3
740,0,0
741,2,2
742,2,4
743,2,2
744,1,1
745,3,3
746,1,1
747,2,2
748,2,2
749,1,1
750,4,4
751,3,3
752,1,1
753,1,1
754,4,4
755,0,0
756,0,0
757,0,0
758,3,3
759,0,0
760,3,3
761,1,1
762,1,1
763,4,4
764,1,1
765,2,2
766,2,2
767,3,3
768,3,3
769,3,3
770,3,3
771,4,4
772,1,1
773,2,2
774,1,1
775,2,2
776,3,3
777,4,0
778,3,3
779,1,0
