,preds_vec,true_vec
0,3,3
1,2,2
2,4,4
3,1,1
4,4,4
5,1,1
6,2,2
7,1,1
8,1,1
9,1,1
10,1,1
11,1,1
12,2,2
13,1,1
14,4,4
15,3,3
16,1,1
17,3,3
18,2,2
19,0,0
20,4,4
21,3,3
22,4,4
23,1,1
24,0,0
25,0,0
26,1,3
27,4,4
28,2,2
29,2,2
30,2,2
31,0,0
32,2,2
33,1,1
34,0,0
35,0,0
36,3,3
37,0,0
38,0,0
39,4,4
40,2,2
41,2,2
42,2,2
43,3,3
44,1,1
45,0,0
46,0,0
47,1,1
48,3,3
49,2,2
50,1,1
51,3,3
52,4,4
53,1,1
54,1,1
55,1,1
56,2,2
57,0,0
58,2,2
59,2,2
60,4,4
61,0,0
62,4,4
63,2,2
64,3,3
65,4,4
66,3,3
67,4,0
68,2,2
69,4,4
70,3,3
71,0,0
72,4,4
73,1,1
74,3,3
75,4,4
76,3,1
77,1,1
78,4,4
79,0,0
80,1,1
81,1,1
82,1,1
83,3,3
84,0,0
85,2,2
86,2,2
87,1,1
88,3,3
89,4,4
90,2,2
91,1,1
92,1,1
93,4,4
94,4,4
95,3,3
96,3,3
97,1,1
98,0,0
99,4,4
100,3,3
101,4,4
102,4,4
103,1,1
104,0,0
105,2,2
106,1,1
107,0,0
108,2,2
109,2,4
110,1,1
111,0,0
112,4,0
113,4,2
114,3,3
115,1,3
116,3,3
117,3,3
118,4,4
119,0,0
120,4,4
121,4,4
122,1,1
123,4,4
124,4,4
125,4,4
126,2,2
127,1,1
128,1,1
129,4,4
130,2,4
131,1,1
132,4,4
133,3,3
134,4,4
135,4,4
136,1,1
137,1,1
138,3,3
139,2,2
140,3,3
141,3,3
142,0,0
143,2,2
144,0,0
145,2,2
146,1,1
147,2,2
148,2,2
149,4,4
150,2,2
151,1,1
152,4,4
153,2,2
154,2,2
155,2,2
156,2,2
157,1,1
158,0,0
159,0,0
160,2,2
161,4,4
162,3,3
163,0,0
164,1,1
165,1,1
166,0,0
167,4,4
168,0,0
169,1,1
170,1,1
171,2,2
172,1,1
173,1,1
174,0,0
175,1,1
176,3,3
177,3,3
