,loss_train,acc_train,loss_val,acc_val
0,0.875869725883007,"tensor(0.6780, device='cuda:0', dtype=torch.float64)",0.9445159199237824,"tensor(0.7360, device='cuda:0', dtype=torch.float64)"
1,0.640741557598114,"tensor(0.7700, device='cuda:0', dtype=torch.float64)",0.5692280049324036,"tensor(0.8000, device='cuda:0', dtype=torch.float64)"
2,0.5469014069139957,"tensor(0.7955, device='cuda:0', dtype=torch.float64)",0.41636072158813475,"tensor(0.8410, device='cuda:0', dtype=torch.float64)"
3,0.5109143295288086,"tensor(0.8117, device='cuda:0', dtype=torch.float64)",0.4234085119962692,"tensor(0.8370, device='cuda:0', dtype=torch.float64)"
4,0.441310334444046,"tensor(0.8387, device='cuda:0', dtype=torch.float64)",0.41404788291454314,"tensor(0.8580, device='cuda:0', dtype=torch.float64)"
5,0.4080361664146185,"tensor(0.8465, device='cuda:0', dtype=torch.float64)",0.334160235285759,"tensor(0.8720, device='cuda:0', dtype=torch.float64)"
6,0.40998528023064135,"tensor(0.8430, device='cuda:0', dtype=torch.float64)",0.4115114368200302,"tensor(0.8320, device='cuda:0', dtype=torch.float64)"
7,0.3900357884541154,"tensor(0.8525, device='cuda:0', dtype=torch.float64)",0.3474681133031845,"tensor(0.8620, device='cuda:0', dtype=torch.float64)"
8,0.36152078111469743,"tensor(0.8685, device='cuda:0', dtype=torch.float64)",0.5703733105659485,"tensor(0.7800, device='cuda:0', dtype=torch.float64)"
9,0.3495767368078232,"tensor(0.8642, device='cuda:0', dtype=torch.float64)",0.3102857261300087,"tensor(0.8890, device='cuda:0', dtype=torch.float64)"
10,0.3507133680433035,"tensor(0.8655, device='cuda:0', dtype=torch.float64)",0.36804337573051454,"tensor(0.8650, device='cuda:0', dtype=torch.float64)"
11,0.32857412719726564,"tensor(0.8742, device='cuda:0', dtype=torch.float64)",0.3056423612833023,"tensor(0.8850, device='cuda:0', dtype=torch.float64)"
12,0.29418387258052825,"tensor(0.8942, device='cuda:0', dtype=torch.float64)",0.40284609627723694,"tensor(0.8480, device='cuda:0', dtype=torch.float64)"
13,0.29389910075068476,"tensor(0.8932, device='cuda:0', dtype=torch.float64)",0.26379257649183274,"tensor(0.9190, device='cuda:0', dtype=torch.float64)"
14,0.3282537040486932,"tensor(0.8800, device='cuda:0', dtype=torch.float64)",0.2128168370127678,"tensor(0.9190, device='cuda:0', dtype=torch.float64)"
15,0.3007397937178612,"tensor(0.8872, device='cuda:0', dtype=torch.float64)",0.32827535828948023,"tensor(0.8890, device='cuda:0', dtype=torch.float64)"
16,0.2798149858266115,"tensor(0.8992, device='cuda:0', dtype=torch.float64)",0.24306444951891898,"tensor(0.8950, device='cuda:0', dtype=torch.float64)"
17,0.2755272465273738,"tensor(0.8988, device='cuda:0', dtype=torch.float64)",0.3086486869454384,"tensor(0.8810, device='cuda:0', dtype=torch.float64)"
18,0.2946511768177152,"tensor(0.8958, device='cuda:0', dtype=torch.float64)",0.2307500751912594,"tensor(0.9150, device='cuda:0', dtype=torch.float64)"
19,0.23280671273171902,"tensor(0.9190, device='cuda:0', dtype=torch.float64)",0.20506707867980004,"tensor(0.9300, device='cuda:0', dtype=torch.float64)"
20,0.17446530455723405,"tensor(0.9325, device='cuda:0', dtype=torch.float64)",0.17989004677534104,"tensor(0.9370, device='cuda:0', dtype=torch.float64)"
21,0.14908340015634894,"tensor(0.9447, device='cuda:0', dtype=torch.float64)",0.17411593894660474,"tensor(0.9330, device='cuda:0', dtype=torch.float64)"
22,0.14590663446858526,"tensor(0.9460, device='cuda:0', dtype=torch.float64)",0.1790080524906516,"tensor(0.9340, device='cuda:0', dtype=torch.float64)"
23,0.14643742558546363,"tensor(0.9485, device='cuda:0', dtype=torch.float64)",0.15659094393998385,"tensor(0.9370, device='cuda:0', dtype=torch.float64)"
24,0.13517933344841004,"tensor(0.9515, device='cuda:0', dtype=torch.float64)",0.17274065309017897,"tensor(0.9410, device='cuda:0', dtype=torch.float64)"
25,0.1359133511222899,"tensor(0.9503, device='cuda:0', dtype=torch.float64)",0.15178828222304583,"tensor(0.9450, device='cuda:0', dtype=torch.float64)"
26,0.1294463643208146,"tensor(0.9493, device='cuda:0', dtype=torch.float64)",0.1450250683426857,"tensor(0.9530, device='cuda:0', dtype=torch.float64)"
27,0.13493786286050455,"tensor(0.9503, device='cuda:0', dtype=torch.float64)",0.15652681443095207,"tensor(0.9410, device='cuda:0', dtype=torch.float64)"
28,0.1241257458338514,"tensor(0.9535, device='cuda:0', dtype=torch.float64)",0.14812259277701378,"tensor(0.9470, device='cuda:0', dtype=torch.float64)"
29,0.11555624440219253,"tensor(0.9590, device='cuda:0', dtype=torch.float64)",0.15291788646578788,"tensor(0.9460, device='cuda:0', dtype=torch.float64)"
30,0.11796990897133947,"tensor(0.9577, device='cuda:0', dtype=torch.float64)",0.14082750476896763,"tensor(0.9510, device='cuda:0', dtype=torch.float64)"
31,0.11324077147245407,"tensor(0.9580, device='cuda:0', dtype=torch.float64)",0.15467113241553307,"tensor(0.9400, device='cuda:0', dtype=torch.float64)"
32,0.09982134584127925,"tensor(0.9643, device='cuda:0', dtype=torch.float64)",0.14661896092817187,"tensor(0.9390, device='cuda:0', dtype=torch.float64)"
33,0.10527352635096758,"tensor(0.9620, device='cuda:0', dtype=torch.float64)",0.15153321726620197,"tensor(0.9420, device='cuda:0', dtype=torch.float64)"
34,0.10754558711405844,"tensor(0.9597, device='cuda:0', dtype=torch.float64)",0.13856624945253135,"tensor(0.9450, device='cuda:0', dtype=torch.float64)"
35,0.10236087011196651,"tensor(0.9615, device='cuda:0', dtype=torch.float64)",0.13843855883646755,"tensor(0.9470, device='cuda:0', dtype=torch.float64)"
36,0.09963853127462789,"tensor(0.9645, device='cuda:0', dtype=torch.float64)",0.14684762825071812,"tensor(0.9480, device='cuda:0', dtype=torch.float64)"
37,0.09533971991902217,"tensor(0.9635, device='cuda:0', dtype=torch.float64)",0.14356444919109346,"tensor(0.9500, device='cuda:0', dtype=torch.float64)"
38,0.09290664579882287,"tensor(0.9647, device='cuda:0', dtype=torch.float64)",0.13832289543375373,"tensor(0.9480, device='cuda:0', dtype=torch.float64)"
39,0.0965047487760894,"tensor(0.9635, device='cuda:0', dtype=torch.float64)",0.1395946988207288,"tensor(0.9530, device='cuda:0', dtype=torch.float64)"
40,0.08809461712418123,"tensor(0.9655, device='cuda:0', dtype=torch.float64)",0.13294178196787834,"tensor(0.9560, device='cuda:0', dtype=torch.float64)"
41,0.07978955577360466,"tensor(0.9677, device='cuda:0', dtype=torch.float64)",0.13499038496613502,"tensor(0.9540, device='cuda:0', dtype=torch.float64)"
42,0.08245624706614763,"tensor(0.9710, device='cuda:0', dtype=torch.float64)",0.12844753778725862,"tensor(0.9560, device='cuda:0', dtype=torch.float64)"
43,0.08190475435997359,"tensor(0.9733, device='cuda:0', dtype=torch.float64)",0.12858582744188607,"tensor(0.9540, device='cuda:0', dtype=torch.float64)"
