,preds_vec,true_vec
0,1,1
1,4,4
2,3,3
3,1,1
4,4,4
5,0,0
6,2,2
7,2,2
8,0,0
9,1,1
10,1,1
11,1,1
12,1,4
13,1,1
14,0,0
15,4,4
16,1,1
17,2,2
18,3,3
19,4,4
20,1,1
21,2,2
22,0,0
23,3,3
24,2,2
25,4,4
26,1,4
27,4,4
28,0,0
29,4,4
30,1,1
31,4,4
32,1,1
33,0,0
34,0,0
35,3,3
36,2,2
37,1,1
38,4,4
39,1,1
40,4,4
41,1,1
42,3,3
43,1,1
44,4,4
45,3,3
46,2,2
47,2,4
48,2,2
49,0,0
50,4,1
51,3,3
52,4,4
53,1,1
54,0,0
55,0,0
56,2,2
57,1,1
58,0,0
59,2,0
60,1,1
61,1,1
62,4,4
63,0,0
64,2,2
65,4,4
66,0,0
67,3,3
68,0,0
69,3,3
70,0,0
71,4,4
72,4,4
73,1,1
74,3,3
75,4,4
76,0,0
77,1,1
78,1,1
79,1,1
80,1,0
81,1,3
82,0,0
83,2,2
84,2,2
85,2,2
86,0,0
87,3,3
88,2,2
89,0,0
90,2,0
91,0,0
92,4,4
93,2,2
94,4,4
95,2,2
96,4,4
97,4,0
98,4,4
99,2,2
100,3,3
101,3,3
102,2,4
103,3,3
104,2,2
105,4,4
106,3,3
107,2,2
108,2,2
109,2,2
110,2,2
111,2,2
112,3,3
113,0,0
114,0,0
115,0,0
116,2,2
117,3,3
118,1,4
119,0,0
120,2,2
121,2,2
122,1,1
123,3,3
124,0,0
125,1,1
126,2,2
127,3,3
128,0,0
129,1,1
130,0,0
131,2,2
132,4,4
133,1,1
134,3,3
135,1,1
136,3,3
137,3,3
138,1,1
139,4,4
140,3,3
141,0,0
142,2,2
143,3,3
144,2,2
145,4,4
146,3,3
147,2,2
148,4,4
149,3,3
150,3,3
151,2,4
152,1,1
153,4,4
154,1,1
155,1,1
156,2,2
157,3,3
158,4,4
159,4,4
160,4,4
161,0,0
162,3,3
163,3,3
164,2,2
165,1,1
166,4,4
167,1,1
168,1,1
169,4,4
170,1,1
171,3,3
172,4,4
173,2,2
174,0,0
175,4,4
176,3,3
177,4,4
178,1,1
179,1,4
180,1,1
181,0,0
182,2,2
183,4,4
184,0,0
185,1,0
186,2,2
187,0,0
188,0,0
189,3,3
190,1,1
191,1,1
192,0,0
193,2,2
194,0,0
195,4,4
196,0,0
197,2,2
198,2,2
199,4,4
200,0,0
201,1,0
202,0,0
203,3,0
204,1,1
205,1,1
206,1,1
207,0,0
208,3,3
209,0,0
210,4,4
211,2,2
212,3,3
213,0,0
214,1,1
215,2,0
216,1,4
217,3,3
218,1,1
219,1,1
220,1,1
221,3,3
222,2,2
223,2,2
224,0,2
225,2,2
226,4,4
227,4,4
228,1,1
229,0,0
230,3,3
231,4,4
232,1,1
233,0,0
234,2,2
235,3,3
236,2,2
237,1,1
238,2,2
239,1,1
240,2,2
241,4,4
242,3,3
243,1,1
244,3,3
245,1,1
246,2,2
247,1,1
248,2,2
249,1,1
250,4,4
251,1,1
252,3,3
253,0,0
254,1,1
255,0,0
256,2,4
257,4,4
258,1,1
259,4,4
260,0,0
261,3,3
262,4,4
263,4,4
264,2,2
265,1,1
266,2,2
267,2,2
268,0,0
269,1,1
270,1,1
271,2,2
272,1,1
273,2,0
274,4,4
275,2,2
276,4,4
277,3,3
278,1,1
279,1,1
280,3,3
281,2,2
282,2,2
283,4,4
284,0,0
285,3,3
