,loss_train,acc_train,loss_val,acc_val
0,1.5051636786460876,0.35125,1.3784674949645996,0.499
1,1.3504533400535583,0.5397500000000001,1.302415864944458,0.585
2,1.316833185195923,0.5815,1.2910958480834962,0.601
3,1.2930735449790955,0.6045,1.2581722650527953,0.632
4,1.2750236570835114,0.6205,1.2409674558639527,0.666
5,1.2550668735504151,0.64575,1.221308669090271,0.679
6,1.2377284812927245,0.66325,1.1965314197540282,0.708
7,1.2465684971809388,0.651,1.2064685907363892,0.6980000000000001
8,1.213840428352356,0.6895,1.196457675933838,0.704
9,1.1966679060459138,0.70625,1.2253312950134276,0.677
10,1.1983282544612885,0.7015,1.231106132030487,0.672
11,1.1951777818202973,0.70525,1.2164519634246826,0.684
12,1.2230407881736756,0.67725,1.1789275255203246,0.722
13,1.1881575694084168,0.7135,1.1705565938949585,0.734
14,1.1684128289222717,0.7352500000000001,1.1607995185852051,0.741
15,1.183946265220642,0.7145,1.1510153875350952,0.75
16,1.1621330890655517,0.7405,1.1386496028900146,0.755
17,1.1622908375263215,0.7375,1.123969217300415,0.782
18,1.1689238500595094,0.729,1.1264087381362915,0.775
19,1.1558096194267273,0.748,1.1678238735198974,0.729
20,1.1402920668125152,0.7635000000000001,1.124644591331482,0.775
21,1.131022113800049,0.77075,1.1120039081573487,0.792
22,1.1200339994430542,0.7845,1.1162707033157349,0.784
23,1.1122851407527923,0.791,1.1068636555671691,0.793
24,1.1145012409687043,0.7895,1.1023711080551148,0.799
25,1.108441204071045,0.7967500000000001,1.1062114472389222,0.794
26,1.107481108188629,0.796,1.0934698915481567,0.807
27,1.1058837509155273,0.8005,1.1040197706222534,0.802
28,1.1002193531990052,0.80625,1.0999957418441773,0.802
29,1.1016734266281127,0.80225,1.101942873954773,0.801
30,1.100522003173828,0.80375,1.096675284385681,0.805
31,1.101790249824524,0.803,1.0969074869155884,0.806
32,1.0986201250553131,0.80575,1.0856836414337159,0.8220000000000001
33,1.0955834772586823,0.81475,1.0988341884613038,0.804
34,1.0949338142871856,0.811,1.0891468906402588,0.8140000000000001
35,1.09157922911644,0.8140000000000001,1.0827967748641967,0.8200000000000001
36,1.0957917864322662,0.80975,1.0977979431152343,0.807
37,1.0908433258533479,0.8140000000000001,1.09748650932312,0.799
38,1.0895583255290986,0.8175,1.089261713027954,0.8170000000000001
39,1.0924877579212189,0.812,1.093515751838684,0.805
40,1.0905684242248534,0.8130000000000001,1.0957376260757445,0.808
41,1.0867398974895477,0.8185,1.0872008237838746,0.8140000000000001
42,1.0868624098300934,0.8175,1.083057077407837,0.8200000000000001
43,1.084081473827362,0.82025,1.0857000818252565,0.8170000000000001
44,1.0895749349594117,0.8140000000000001,1.0870359420776368,0.812
45,1.0897630021572113,0.81425,1.090700207710266,0.81
46,1.0840916333198547,0.81925,1.0896979427337647,0.812
47,1.0875830311775208,0.8170000000000001,1.0904341020584107,0.8130000000000001
48,1.0861235573291779,0.81925,1.0953081378936766,0.806
49,1.0882638795375823,0.81825,1.0811939868927003,0.8240000000000001
50,1.0846279730796815,0.82075,1.0820280537605285,0.8220000000000001
51,1.085266704082489,0.8205,1.084458080291748,0.8210000000000001
52,1.0884582767486572,0.8140000000000001,1.090168423652649,0.8150000000000001
53,1.0810303173065186,0.82625,1.0823218936920167,0.8200000000000001
54,1.0863164200782776,0.82025,1.0818974199295044,0.8160000000000001
55,1.0826326599121094,0.8240000000000001,1.0833885040283202,0.8200000000000001
56,1.087659385919571,0.8200000000000001,1.0847737503051758,0.8190000000000001
57,1.0831701900959014,0.82075,1.0937908248901367,0.806
58,1.0853777766227721,0.81925,1.0844398307800294,0.8200000000000001
59,1.086733728647232,0.8155,1.086828064918518,0.8180000000000001
60,1.0866207127571106,0.8185,1.0823900804519653,0.8240000000000001
61,1.083772484064102,0.8210000000000001,1.086268419265747,0.8190000000000001
62,1.0849472379684448,0.8205,1.0810265316963197,0.8230000000000001
63,1.0804433715343476,0.8220000000000001,1.0784830441474915,0.8230000000000001
64,1.082015417575836,0.8200000000000001,1.0822400588989258,0.8230000000000001
65,1.0871409914493562,0.81875,1.0847699241638185,0.8160000000000001
66,1.0842405116558076,0.8215,1.0827627458572389,0.8220000000000001
67,1.0846273202896117,0.8210000000000001,1.0876619348526,0.8140000000000001
68,1.085023289680481,0.82275,1.0782936849594116,0.8250000000000001
69,1.0814299767017364,0.8235,1.0846088571548462,0.8140000000000001
70,1.0841855714321136,0.8195,1.0885681180953979,0.81
